estandar	dialectal	whisper
Es	Es	Es
lo	lo	lo
que	que	que
te	te	te
decía	decía	decía,
~,	~,	todos
de	de	los
los	los	alcohols.
alcornoques	alcornoques	A
~…	~…	pate
[HS:E1	[HS:E1	de
		Aparte			Aparte	los
del	del	descorso.
corcho	corcho	Y
~…	~…	al
		]			]	pinos,
El	El	los
pinos	pinos	pinos,
~.	~.	los
Los	Los	pinos,
pinos	pinos	pero
~,	~,	los
los	los	pinos
pinos	pinos	tardaban
~.	~.	mucho,
Pero	Pero	bueno,
los	los	yo
pinos	pinos	al
tardaban	tardaban	alcohol
mucho	mucho	no,
en	en	que
~…	~…	también,
~,	~,	pero,
bueno	bueno	o
~,	~,	sea,
y	y	que
el	el	el
alcornoque	alcornoque	bosque
también	también	no
~,	~,	era
pero	pero	una
el	el	cosa,
~,	~,	que
o	o	si
sea	sea	tú
~,	~,	tenías
que	que	variedad,
el	el	un
bosque	bosque	cobe
no	no	de
era	era	pinos,
una	una	el
cosa	cosa	alcohol
que	que	no,
si	si	que
tú	tú	es,
tenías	tenías	y
variedad	variedá	otras
como	como	plantas,
de	de	y
pinos	pinos	algunos
~,	~,	árboles
de	de	que
alcornoques	alcornoques	hay,
~,	~,	que
[OTRAS-EM]	[OTRAS-EM]	sean,
y	y	de
otras	otras	lugares
plantas	plantas	frescos,
y	y	que
algunos	algunos	también
árboles	árboles	nosotros
que	que	hay
hay	hay	un
que	que	manzo
se-	se-	aquí,
~,	~,	tenemos
so-	so-	una
~,	~,	casa,
son	son	que
de	de	hay
lugares	lugares	algunos
frescos	frescos	árboles,
~,	~,	estos
que	que	se
también	también	pueden
nosotros	nosotros	cortar
hay	hay	cada
un	un	18
[L-Otra:	[L-Otra:	años,
		manxó			manxó	o
		]			]	así.
aquí	aquí	Los
~,	~,	alcohol
tenemos	tenemos	no,
una	una	que
casa	casa	es
~,	~,	su
que	que	corteza,
hay	hay	o
algunos	algunos	es
árboles	árboles	que
~,	~,	te
[OTRAS-EM]	[OTRAS-EM]	diría
estos	estos	yo,
se	se	cada
pueden	pueden	12
cortar	cortar	años.
cada	cada	Los
dieciocho	dieciocho	pinos
años	años	también
o	o	son
así	así	de
~.	~.	larga
El	El	durada
~…	~…	para
~,	~,	sacar
los	los	dinero.
alcornoques	alcornoques	Pero
~,	~,	antes
su	su	entre
corteza	corteza	una
~,	~,	cosa
pues	pues	y
¿~	¿~	la
qué	qué	otra,
te	te	y
diré	diré	si
yo	yo	tenías
~?	~?	bastantes
~,	~,	hectáreas
cada	cada	o
doce	doce	áreas
años	años	hectáreas,
~.	~.	o
[OTRAS-EM]	[OTRAS-EM]	bien
Los	Los	basanas,
pinos	pinos	es
también	también	igual,
son	son	pero
de	de	es
larga	larga	esto.
[L-Otra:	[L-Otra:	El
		durada			durada	extensión
		]			]	de
para	para	bosques.
sacar	sacar	Pues,
dinero	dinero	claro,
~.	~.	podías
Pero	Pero	vivir.
antes	antes	Una
entre	entre	familia
una	una	podía
cosa	cosa	vivir
y	y	bien
la	la	con
otra	otra	el
~,	~,	bosque.
[OTRAS-EM]	[OTRAS-EM]	Y
ya	ya	por
~…	~…	qué
~,	~,	era
y	y	la
si	si	recolección
~,	~,	era
si	si	todo
tenías	tenías	esto.
bastantes	bastantes	Y
hectáreas	hectáreas	claro,
o	o	tenía
~…	~…	que
[A-Inn]	[A-Inn]	cuidarse
varias	varias	también,
hectáreas	hectáreas	pero
~,	~,	también
o	o	ya
bien	bien	tenías
[A-Inn]	[A-Inn]	las
que	que	personas
decían	decían	que
~,	~,	eran
es	es	personas
igual	igual	que
~,	~,	eran
pero	pero	muy
es	es	sabias
esto	esto	en
~.	~.	poder
[OTRAS-EM]	[OTRAS-EM]	hacerlo,
Cantidad	Cantidad	y
~…	~…	tuvieron
~,	~,	los
[OTRAS-EM]	[OTRAS-EM]	tenías
[L-Otra:	[L-Otra:	alquilados,
		vull			vull	cuando
~…	~…	tocaba,
		]			]	y
~,	~,	ellos
extensión	extensión	ya
de	de	afí
bosques	bosques	en
~.	~.	sus
Pues	Pues
[OTRAS-EM]	[OTRAS-EM]
claro	claro
~,	~,
podías	podías
vivir	vivir
~.	~.
Una	Una
familia	familia
podía	podía
vivir	vivir
bien	bien
con	con
el	el
bosque	bosque
~.	~.
Y	Y
~…	~…
porque	porque
era	era
su	su
~,	~,
la	la
recolección	recolección
era	era
todo	todo
esto	esto
~,	~,
eh	eh
~.	~.
Y	Y
~,	~,
claro	claro
~,	~,
te-	te-
~,	~,
tenía	tenía
que	que
cuidarse	cuidarse
~,	~,
también	también
~.	~.
Pero	Pero
también	también
ya	ya
tenías	tenías
las	las
personas	personas
que	que
eran	eran
personas	personas
ya	ya
de	de
bo-	bo-
~,	~,
de	de
que	que
eran	eran
[OTRAS-EM]	[OTRAS-EM]
muy	muy
sa-	sa-
~,	~,
sa-	sa-
~,	~,
muy	muy
sabias	sabias
en	en
~…	~…
poder	poder
traduci-	traduci-
~,	~,
hacerlo	hacerlo
y	y
tú	tú
los	los
tenías	tenías
~…	~…
alquilados	alquilados
cuando	cuando
tocaba	tocaba
y	y
ellos	ellos
ya	ya
~…	~…
hacían	hacían
sus	sus
~,	~,
sus	sus
faenas	faenas
~,	~,
¿~	¿~
eh	eh
~?	~?
