estandar	dialectal	whisper
Sí	Sí	Hola,
 	 	si
 	 	las
 	 	tenía,
 	 	ahora
 	 	ya
 	 	la
 	 	comarca,
 	 	que
 	 	dice
 	 	con
 	 	85.
 	 	Y
 	 	estoy
 	 	bien,
 	 	porque
 	 	no
 	 	sé,
 	 	yo
 	 	que
 	 	yo
 	 	trabajo
 	 	mucho
 	 	y
 	 	yo
 	 	tengo,
 	 	bueno,
 	 	la
 	 	rachada,
 	 	hay
 	 	algunas
 	 	cosas
 	 	bien
 	 	en
 	 	el
 	 	pintor,
 	 	y
 	 	me
 	 	lo
 	 	pintas,
 	 	pero
 	 	yo
 	 	me
 	 	lo
 	 	retoco
 	 	todo
 	 	y
 	 	yo
 	 	te
 	 	lo
 	 	hago,
 	 	todos
 	 	saben,
 	 	con
 	 	85
 	 	años
 	 	y
 	 	dices,
 	 	ni
 	 	hijos
 	 	y
 	 	todo,
 	 	que
 	 	estoy
 	 	bien.
 	 	Sí,
 	 	sí.
