estandar	dialectal	whisper
Cuando	Cuando	No.
se	se	No,
mata	mata	no,
al	al	no,
cerdo	cerdo	no.
nada	nada	Después
~,	~,	se
después	después	lecha
se	se	el
le	le	arroz,
echa	echa	se
el	el	lecha
arroz	arroz	los
~,	~,	especies
se	se	y
echan	echan	grasa.
las	las	Muchas
especias	especias
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
grasa	grasa
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Se	Se
apaña	apaña
así	así
con	con
sal	sal
y	y
luego	luego
se	se
mete	mete
en	en
la	la
tripa	tripa
del	del
cerdo	cerdo
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Del	Del
vientre	vientre
lavao	lavao
~.	~.
