estandar	dialectal	whisper
¿~	¿~	yo,
Yo	Yo	yo
~?	~?	creé,
[HS:E1	[HS:E1	bueno
		Sí			Sí	yo
~.	~.	diría,
		]			]	más
Yo	Yo	en
crie	crie	dos
~…	~…	clases
Bueno	Bueno	de
~,	~,	animal
yo	yo	de
diría	diría	aquí
~,	~,	en
man-	man-	la
dos	dos	isla,
clases	clases	bueno
de	de	aquí
animales	animales	en
aquí	aquí	la
en	en	isla
la	la	uno,
isla	isla	porque
~,	~,	el
bueno	bueno	otro
~,	~,	no
aquí	aquí	aquí
en	en	en
la	la	la
isla	isla	isla
~,	~,	no
uno	uno	lo
~,	~,	haberlo
porque	porque	ha
el	el	habido,
otro	otro	casi
no	no	no
~,	~,	no
aquí	aquí	ha
en	en	habido,
la	la	yo
isla	isla	creé
no	no	de
lo	lo	todos
haber	haber	los
~,	~,	animales,
no	no	menos
ha	ha	comellus
habido	habido	y
casi	casi	caballus,
~,	~,	pero
casi	casi	creado
no	no	vacas,
~,	~,	no
no	no	billos,
han	han	o
habido	habido	bejas,
~.	~.	cablas,
Yo	Yo	poder
he	ha	todos
criao	criao	los
de	de	animales
todos	todos	ha
animales	animales
~,	~,
menos	menos
camellos	camellos
y	y
caballos	caballos
~.	~.
Pero	Pero
criado	criado
vacas	vacas
~,	~,
novillos	novillos
~,	~,
ovejas	ovejas
~,	~,
cabras	cabras
~,	~,
pues	pues
de	de
todos	todos
esos	esos
animales	animales
he	ha
criado	criado
~.	~.
