estandar	dialectal	whisper
Las	Las	Las
traían	traían	traían
de	de	de
un	un	un
pueblo	pueblo	pueblo,
que	que	hay
está	está	ganadería
muy	muy	para
cer-	cer-	que
~,	~,	cierta
bueno	bueno	un
~,	~,	pueblo
las	las	de
traen	traen	Valle
de	de	Adolyde,
~…	~…	y
~|	~|	eso
hay	hay	de
ganadería	ganadería	suena,
por	por	deb
aquí	aquí
cerca	cerca
~,	~,
un	un
pueblo	pueblo
de	de
Valladolid	Valladolid
~,	~,
[HS:E1	[HS:E1
		Se			Se
~,	~,
se	se
~…	~…
		]			]
Castronuño	Castronuño
~,	~,
Poyo	Poyo
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
~¡~	~¡~
Ah	Ah
~,	~,
sí	sí
~!	~!
Me	Me
suena	suena
Castronuño	Castronuño
~.	~.
		]			]
y	y
esos	esos
~.	~.
Te	Te
sueña	sueña
~…	~…
~|	~|
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
		]			]
te	te
suena	suena
un	un
poco	poco
~,	~,
sí	sí
~.	~.
Ahí	Ahí
hay	hay
ganadería	ganadería
~.	~.
[R-Inf]	[R-Inf]
