estandar	dialectal	whisper
Es	Es	Es
más	más	más
gran-	gran-	larga
~,	~,	y
es	es	más
más	más	agurda.
larga	larga	Y
y	y	es
más	más	bonquita.
gorda	gorda	Si
~.	~.	como
[HS:E1	[HS:E1	nosotros
		[Asent]			[Asent]	son
~.	~.	un
		]			]	color
Y	Y	de
es	es	paja,
blanquita	blanquita	esta
~,	~,	es
[HS:E1	[HS:E1
		Ah			Ah
~.	~.
		]			]
así	así
como	como
los	los
otros	otros
son	son
~…	~…
color	color
de	de
paja	paja
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
esta	esta
es	es
blanquita	blanquita
~.	~.
