estandar	dialectal	whisper
Ahora	Ahora	Ahora
no	no	no,
~.	~.	antes
Antes	Antes	había
había	había	muchas,
muchas	muchas	porque
~,	~,	aquí
porque	porque	hay
aquí	aquí	una
hay	hay	ropa
una	una	de
ropa	ropa	cofladías
de	de	que
cofradías	cofradías	da
que	que	gloria.
da	da	Había
gloria	gloria	una
~.	~.	ropa
Había	Había	de
una	una	cofladía
rop-	rop-	de
~,	~,	San
una	una	dos
~…	~…	Piritos,
cofradía	cofradía	que
del	del	venían
Santo_Espíritu	Santo_Espíritu	14
~,	~,	pídeas
que	que	curas
llamaban	llamaban	aquí
~,	~,	a
que	que	todos
venían	venían	los
catorce	catorce	meses
o	o	hace
quince	quince	la
curas	curas	hora
aquí	aquí	de
a	a	la
~,	~,	misma
todos	todos	mesa,
los	los	por
meses	meses	los
a	a	disfrutos
celebrar	celebrar	que
una	una	había
misa	misa	de
por	por	la
los	los	cofladía.
difuntos	difuntos	Pero
que	que	después
había	había	ya
de	de	como
la	la	los
~,	~,	curas
de	de	fueron
la	la	desvinuyendo
cofradía	cofradía	que
~.	~.	hay
Pero	Pero	que
después	después	no
ya	ya	hay
~,	~,	en
como	como	toda
los	los	la
curas	curas	rirera
fueron	fueron	nada,
disminuyendo	disminuyendo	pues
~,	~,	se
que	que	acabó
hay	hay	esa
~|	~|	cofladía
que	que	y
no	no	quedó
hay	hay	la
en	en	ropa,
toda	toa	más
la	la	capa
ribera	ribera	de
nada	nada	terciopelo
~,	~,	y
pues	pues	más.
se	se	Y
acabó	acabó	ahí
esa	esa	hay
cofradía	cofradía	un,
y	y	no,
ahí	ahí	rajó
quedó	quedó	también
la	la	un
ropa	ropa	frailer,
~.	~.	una
Unas	Unas	capa
capas	capas	de
de	de	terciopelo
terciopelo	terciopelo	mordada
y	y	a
unas	unas	mano.
~…	~…	Eside,這是
		la
Y	Y	parte
~,	~,	de
y	y	tranquila
hay	hay	nuestra
un	un
~,	~,
~|	~|
¿~	¿~
no	no
~?	~?
Y	Y
trajo	trajo
también	también
un	un
fraile	fraile
una	una
capa	capa
de	de
terciopelo	terciopelo
bordada	bordada
a	a
mano	mano
en	en
granate	granate
~,	~,
es	es
preciosa	preciosa
~.	~.
