estandar	dialectal	whisper
sayas	sayas	y
~.	~.	faldas,
[HS:E2	[HS:E2	polisadas,
		[Asent]			[Asent]	yo
~.	~.	ya
		]			]	eso
Y	Y	ya
faldas	faldas	no
plisadas	plisadas	lo
~.	~.	conoce
Yo	Yo	pero
ya	ya	me
~,	~,	imagres,
eso	eso	yo
ya	ya	hay
no	no	salgas
lo	lo	por
conocí	conocí	ahí
~,	~,	y
pero	pero	la
mi	mi	faldas,
madre	madre
sí	sí
~.	~.
Y	Y
aún	aún
hay	hay
sayas	sayas
por	por
ahí	ahí
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
la	la
falda	falda
plisada	plisada
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
