estandar	dialectal	whisper
A	A	No,
las	las	no.
ocho	ocho	Más
~,	~,	que
más	más	les
que	que	preocupo.
la	la	Porque
cama	cama	la
~,	~,	cama
porque	porque	me
la	la	está
cama	cama	quedando
aún	aún	ahí.
se	se	Es
ha	ha	que
quedao	quedao	esto
allí	allí	ya
~.	~.	contuvo
[RISAS]	[RISAS]	más
Si	Si	lugar
es	es	mucho.
que	que	¿Qué
estoy	estoy	antes
acostumbrao	acostumbrao	que
a	a	me
madrugar	madrugar	uteró?
mucho	mucho	A
~.	~.	la
Que	Que	ruta
antes	antes	de
~,	~,	la
cuando	cuando	mañana
yo	yo	tenía
trabajaba	trabajaba	que
a	a	estar
las	las	en
ocho	ocho	el
de	de
la	la
mañana	mañana
tenía	tenía
que	que
estar	estar
en	en
el	el
trabajo	trabajo
~.	~.
