estandar	dialectal	whisper
Ah	Ah	Ah,
~,	~,	el
el	el	bolén.
bole	bole	El
~.	~.	bolén
[RISA]	[RISA]	se
[R-Ind]	[R-Ind]	toca
El	El	a
bole	bole	la
~…	~…	pastora,
~,	~,	ante
[OTRAS-EM]	[OTRAS-EM]	una
se	se	más
~…	~…	le
~,	~,	toca
[R-Ind]	[R-Ind]	a
se	se	la
toca	toca	pastora.
a	a	Pero
la	la	ahora
Pastora	Pastora	lo
~.	~.	pusieron,
Antes	Antes	los
na	na	años
más	más	que
se	se	lo
tocaba	tocaba	pusieron,
a	a	para
la	la	Santágeda,
Pastora	Pastora	porque
~.	~.	era
Pero	Pero	la
ahora	ahora	patrona
la	la	y
~…	~…	para
~|	~|	la
ya	ya	pastora.
lo	lo	Y
pusieron	pusieron	la
unos	unos	pastila
años	años	del
que	que	bolén
lo	lo	es
pusieron	pusieron	que
para	para	hacen
~…	~…	un
eh	eh	rol
~…	~…	de
Santa_Águeda	Santa_Águeda	la
porque	porque	plaza
era	era	de
la	la
patrona	patrona
y	y
pa	pa
la	la
Pastora	Pastora
~.	~.
Y	Y
la	la
pas-	pas-
~,	~,
y	y
la	la
~|	~|
el	el
bole	bole
es	es
que	que
~…	~…
hacen	hacen
un	un
rolde	rolde
en	en
la	la
plaza	plaza
de	de
noche	noche
~.	~.
