estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	Allá
Mira	Mira	iba
~,	~,	a
ahí	ahí	plataner
hay	hay	cerrar先
una	una	y
platanera	platanera	cerrar
~.	~.	Pero
Se	Se	no,
dan	dan	oquerseven
bien	bien	lo
~,	~,	de
se	se	nadie
dan	dan	Para
~.	~.	casa
[HS:E1	[HS:E1	yo
		Sí			Sí	me
~,	~,	lludo
también	también	en
~.	~.	el
		]			]	Gardemāther
Pero	Pero	y
no	no	furumbo
~,	~,	evolve,
cultivarlos	cultivarlos	conseda
así	así	un
~,	~,	Kazim
no	no	Utop
~,	~,	para
no	no	la
~.	~.	casa,
[HS:E1	[HS:E1	fatty
		No			No	en
~.	~.	interesses
		]			]	¿Para
Pa	Pa	curtir
la	la
casa	casa
~.	~.
Yo	Yo
tengo	tengo
ahí	ahí
un	un
par	par
de	de
matas	matas
~,	~,
el	el
otro	otro
~,	~,
un	un
vecino	vecino
allá	allá
tiene	tiene
otra	otra
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Se	Se
da	da
un	un
racimo	racimo
pa	pa
~,	~,
pa	pa
la	la
casa	casa
y	y
~…	~…
pero	pero
pa	pa
~,	~,
pa	pa
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
pa'l	pa'l
cultivo	cultivo
no	no
~.	~.
