estandar	dialectal	whisper
Es	Es	en
que	que	los
sus	sus	que
padres	padres	sus
están	están	padres
los	los	están
dos	dos	los
[OTRAS-EM]	[OTRAS-EM]	dos
cada	cada	cada
uno	uno	uno
en	en	de
un	un	los
sitio	sitio	sitios,
~,	~,	pero
pero	pero	están
están	están	los
en	en	sitios
sus	sus	pijos
sitios	sitios	para
fijos	fijos	poder
pa	pa	dejar,
~…	~…	hacer
y	y	cuenta
no	no	que
pueden	pueden	lo
dejar	dejar	está
~.	~.
Y	Y
~,	~,
y	y
~,	~,
y	y
~…	~…
haz	haz
de	de
cuenta	cuenta
que	que
lo	lo
está	está
criando	criando
~…	~…
Pues	Pues
[HS:I2	[HS:I2
		[HCruz:			[HCruz:
		¿~			¿~
Queréis	Queréis
Coca-Cola	Coca-Cola
o	o
agua	agua
o	o
algo	algo
~?	~?
		]			]
		]			]
a	a
~…	~…
él	él
~…	~…
