estandar	dialectal	whisper
No	No	mi
~,	~,	padre
yo	yo	son
~…	~…	ya
me	me	mayores
~|	~|	y
mis	mis	podíamos
padres	padres	vivir
eran	eran	ahí
ya	ya	con
mayores	mayores	ellos
y	y	y
~…	~…	nos
podíamos	podíamos	quedamos
vivir	vivir	allí.
allí	allí	y
con	con	después
ellos	ellos	ya
y	y	no
nos	nos	fui
quedamos	quedamos	a
allí	allí	aquilea
~.	~.	una
Y	Y	casa
después	después	y
ya	ya	luego
~…	~…	ya
me	me	compramos
fui	fui
a	a
~…	~…
~,	~,
alquilé	alquilé
una	una
casa	casa
y	y
luego	luego
ya	ya
compramos	compramos
esta	esta
~.	~.
