estandar	dialectal	whisper
Y	Y	Y
me	me	me
dijo	dijo	dijo
~,	~,	dice
dice	dice	bueno
~:	~:	es
«~	«~	que
Bueno	Bueno	esto
~,	~,	tarda
es	es	mucho
que	que	porque
esto	esto	como
~…	~…	va
tarda	tarda	por
mucho	mucho	un
porque	porque	número
cómo	cómo	tarda
va	va	mucho
por	por	y
número	número	como
~,	~,	ahí
[HS:E2	[HS:E2	tampoco
		[Asent]			[Asent]	es
~.	~.	en
		]			]	el
tarda	tarda	pueblo
mucho	mucho	pues
~,	~,	costará
y	y	tiempo
cómo	cómo	y
hay	hay	ya
tan	tan	no
pocas	pocas	le
en	en	daremos
el	el	los
pueblo	pueblo	pasos,
[HS:E1	[HS:E1	venirse
		Claro			Claro	en
~.	~.	abril,
		]			]	ya
pues	pues	pasaba
costará	costará	abril
tiempo	tiempo	y
~»	~»	mayo
~.	~.	y
Dice	Dice	cudro
~:	~:	y
«~	«~	agosto
Ya	Ya	y
mandaremos	mandaremos	ya
los	los	va
papeles	papeles	a
en	en	pasar
abril	abril	los
~»	~»	hallos
~.	~.	y
Pero	Pero	todavía
ya	ya	no
ha	ha	es
pasao	pasao
abril	abril
y	y
mayo	mayo
y	y
junio	junio
y	y
julio	julio
y	y
[HS:E2	[HS:E2
		Y			Y
todavía	todavía
nada	nada
~.	~.
		]			]
agosto	agosto
y	y
ya	ya
va	va
pa	pa
dos	dos
años	años
y	y
todavía	todavía
no	no
sé	sé
nada	nada
~.	~.
