estandar	dialectal	whisper
Estaba	Estaba	¿Esta
prohibido	prohibido	ha
~,	~,	prohibido
o	o	o
prohibido	prohibido	prohibido
~…	~…	mal?
Mal	Mal	Míjima
~,	~,	el
muy	muy	visto
mal	mal	era
visto	visto	venir
era	era	de
venir	venir	noche
de	de	y
noche	noche	una
~…	~…	corotez
Yo	Yo	con
me	me	meneñada
acuerdo	acuerdo	de
que	que	noche
cuando	cuando	tarde.
venía	venía	Muy
de	de	pocas
noche	noche	veces
~,	~,	me
tarde	tarde	cerra
~,	~,	una
muy	muy
pocas	pocas
veces	veces
~,	~,
me	me
cerraban	cerraban
la	la
puerta	puerta
~.	~.
