estandar	dialectal	whisper
No	No	No
~,	~,	siento
no	no	porque
~.	~.	mira,
No	No	el
miento	miento	mentir
porque	porque	y
~,	~,	el
mira	mira	quitar
~,	~,	te
el	el	año
~,	~,	es
el	el	una
mentir	mentí	tontería.
~,	~,	¿De
el	el	qué
quitarte	quitate	me
años	años	sirve
es	es	decirte
una	una	que
tontería	tontería	tengo
~.	~.	menos
¿~	¿~	si
De	De	no
qué	qué	los
me	me	tengo?
sirve	sirve	Yo
decirte	decirte	he
que	que	cumplido
tengo	tengo	el
menos	menos	día
si	si	4
no	no	de
los	los	octubre,
tengo	tengo	he
~?	~?	cumplido
[RISA]	[RISA]
Yo	Yo
he	he
cumplido	cumplido
el	el
día	día
cuatro	cuatro
de	de
octubre	octubre
~,	~,
he	he
cumplido	cumplido
sesenta_y_uno	sesenta_y_uno
~.	~.
