estandar	dialectal	whisper
Un	Un	un
bollo	bollo	volio
~,	~,	que
un	un	se
bollo	bollo	hacía
[HS:E1	[HS:E1	con
		Un			Un	la
bollo	bollo	manteca
[A-Inn]	[A-Inn]	se
~.	~.	hacía
		]			]	los
que	que	volos
se	se	y
hacía	hacía	eso
~.	~.	es
Con	Con	diosjaldes
la	la	como
manteca	manteca	jaldes
se	se	pero
hacían	hacían	una
los	los	cosa
bollos	bollos	seria
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
eso	eso
es	es
de	de
hojalde	hojalde
~,	~,
como	como
hojalde	hojalde
~,	~,
pero	pero
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
pero	pero
una	una
cosa	cosa
seria	seria
~.	~.
