estandar	dialectal	whisper
|T14|	|T14|	La
Y	Y	gramatica
la	la	tampoco.
gramática	gramática	Así,
tampoco	tampoco	a
~.	~.	escribir,
Ha	Ha	pues,
sío	sío	pues,
~…	~…	se
escribir	escribir	falta
~,	~,	lo
pues	pues	que
~,	~,	sea.
faltas	faltas	Pero
y	y	ya
lo	lo	escribo
que	que	también.
sea	sea	Y
~.	~.	qué,
Pero	Pero	¿vale?
vaya	vaya	¿Te
~,	~,	comentaba
escribo	escribo	diciendo?
también	también	No,
~.	~.	pero
¿~	¿~	ya
Y	Y	te
qué	qué	he
más	más	dicho
~?	~?	que
¿~	¿~	no,
Antes	Antes	no,
~,	~,	no,
antes	antes	pero
~,	~,	en
qué	qué	los
~,	~,	tiempos
qué	qué	de
me	me	mi
estabas	estabas	madre
diciendo	diciendo	le
~?	~?	mandaba
Los	Los	una
novios	novios	tarjetita
ya	ya	que
te	te	las
dicho	dicho	conservo
que	que	yo
no	no	la
~,	~,	teda,
[HS:E1	[HS:E1	uno
		De			De	que
las	las	la
cos-	cos-	quería
~…	~…	y
		]			]	ella
los	los	sí
novios	novios	contesta
~…	~…	dandole
~,	~,	la
en	en	gracia
los	los	y
tiempos	tiempos	si
de	de	no
mi	mi	había
madre	madre	una
~,	~,	clase
le	le	de
mandaban	mandaban	esa
una	una	vía
tarjetita	tarjetita	que
~,	~,	no
que	que	había
las	las	una
conservo	conservo	clase.
yo	yo	Y
~,	~,	luego
las	las	después
tarjetas	tarjetas	ya
~.	~.	se
Alguno	Alguno	acercaba,
que	que	procuraban
la	la	siempre
que	que	las
quería	quería	clases,
~,	~,	porque
y	y	yo
ella	ella	tengo
sí	sí	un
contestaba	contestaba	solilo
dándole	dándole	mío,
las	las	un
gracias	gracias	poquito
~,	~,	más
y	y	yo
si	si	que
no	no	mío,
daba	daba	pues
las	las	le
gracias	gracias	gustaba
~,	~,	a
ya	ya	una
sabía	sabía	niña
que	que	y
no	no	ella
había	había	niña
na	na	ella
que	que	también,
hacer	hacer	pero
~.	~.	como
Y	Y	era
~…	~…	de
~,	~,	la
y	y	retrogracia
luego	luego	y
después	después	ella
~…	~…	llamaba
~,	~,	de
ya	ya	media
se	se	clase
~,	~,	su
se	se	padre
acercaban	acercaban	tenía,
~.	~.	luego
Procuraban	Procuraban	era
siempre	siempre	un
~|	~|	dar
las	las	un
clases	clases	mucho
~|	~|	dinero.
porque	porque	Su
to	to	padre
tengo	tengo	tenía
un	un	una
sobrino	sobrino	teda,
~,	~,	como
mío	mío	le
~…	~…	parecía
~,	~,	mi,
un	un	y
poquito	poquito	no
mayor	mayor	rompieron,
que	que	era
mi	mi	en
hijo	hijo	el
~,	~,	instituto
pues	pues	rompieron,
le	le	luego
gustaba	gustaba	se
una	una	casó
niña	niña	como
~,	~,	un
y	y	niño,
la	la	venía
niña	niña	a
a	a	casa,
ellos	ellos	a
también	también	nuestra
~,	~,	casa
pero	pero	que
como	como	quería
era	era	colocarse
de	de	y
la	la	le
aristocracia	aristocracia	dio
y	y	mi
ellos	ellos	brillo
eran	eran	y
más	más	dice,
de	de	oye,
media	media	mi
clase	clase	subrín,
~,	~,	no
su	su	tuvo
padre	padre	detrás
era	era	de
~|	~|	tu
tenía	tenía	madre
~,	~,	que
tenía	tenía	le
~|	~|	gustaba
luego	luego	mucho,
juntaron	juntaron	pero
muchos	muchos	no
dineros	dineros	llegaron
~.	~.	a
Su	Su	eso,
padre	padre	yo,
tenía	tenía	total
una	una	que
tienda	tienda	ni
~,	~,	yo
no	no	se
~…	~…	lo
le	le	dio,
parecía	parecía	y
bien	bien	la
~,	~,	madre
y	y	no
no	no	mandó
~|	~|	un
rompieron	rompieron	regal,
~.	~.	la
Eran	Eran	que
en	en	estaba
el	el	loca
instituto	instituto	por
y	y	ahí
rompieron	rompieron	era
~.	~.	yo,
Luego	Luego	así,
se	se	esa
casó	casó	es
