estandar	dialectal	whisper
Ya	Ya	La
le	le	le
diré	diré	dí
~:	~:	de,
«~	«~	estaba
He	He	ahí
estado	estao	con
allí	allí	tres
con	con	chicos
tres	tres	y
chicas	chicas	un
y	y	Moreno.
un	un	Sí,
moreno	moreno	sí,
~…	~…	sí,
~»	~»	sí.
~.	~.	Yo
[HS:E2	[HS:E2	digo
		Sí			Sí	Moreno
~…	~…	siempre.
		]			]	Sí,
¿~	¿~	yo.
Eh	Eh	No
~?	~?	digo
Sí	Sí	negro,
~,	~,	no,
muy	muy	no,
bien	bien	no,
~,	~,	Moreno.
[HS:E2	[HS:E2	Porque
		Sí			Sí	me
~,	~,	gusta
sí	sí	más.
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
		]			]
yo	yo
digo	digo
moreno	moreno
siempre	siempre
~.	~.
[V-Sml]	[V-Sml]
[HS:I	[HS:I
		[HCruz:			[HCruz:
		[L-Otra:			[L-Otra:
		Adéu			Adéu
~.	~.
		]			]
		]			]
		]			]
Yo	Yo
no	no
digo	digo
negro	negro
~;	~;
no	no
~,	~,
no	no
~,	~,
no	no
~,	~,
un	un
moreno	moreno
porque	porque
me	me
gusta	gusta
más	más
~.	~.
[HS:E3	[HS:E3
		Ah			Ah
~,	~,
bueno	bueno
~.	~.
		]			]
¿~	¿~
A	A
que	que
sí	sí
~?	~?
