estandar	dialectal	whisper
¿~	¿~	Yo,
Yo	Yo	bueno,
~?	~?	yo
Bueno	Bueno	hasta
~,	~,	los
yo	yo	15
hasta	hasta	años.
los	los	Entonces
~…	~…	ya
~,	~,	me
hasta	hasta	puse
los	los	a
quince	quince	trabajar
años	años	en
~.	~.	casa
Entoces	Entoces	en
ya	ya	serio.
me	me	Mi
~,	~,	padre
me	me	me
puse	puse	compró
a	a	este
trabajar	trabajar	tractor,
en	en	que
casa	casa	era
en	en	de
serio	serio	un
~.	~.	familiar
[HS:E1	[HS:E1	que
		[Asent]			[Asent]	tuvo
~.	~.	un
		]			]	accidente
Mi	Mi	y
padre	padre	compró
me	me	el
compró	compró	tractor
este	este	y
tractor	tractor	a
~,	~,	peros
que	que	y
era	era	el
de	de	remóque.
un	un	Porque
~…	~…	yo
~,	~,	soy
de	de	un
un	un	hijo
familiar	familiar	único
que	que	y
tuvo	tuvo	quería
un	un	que
accidente	accidente	le
y	y	hiciese
~…	~…	de
~,	~,	país,
y	y	de
~…	~…	la
~,	~,	reclutora.
y	y	Y
compró	compró	para
el	el	no
tractor	tractor	contrariar
y	y	y
aperos	aperos	mandarle
y	y	a
el	el	paseo,
remolque	remolque	pues
~,	~,	dije
ya	ya	que
me	me	sí.
~…	~…	Pero
~,	~,	bueno,
porque	porque	ahora
él	él	sí
qui-	qui-	fue
~,	~,	que
yo	yo	a
soy	soy	mí
u-	u-	se
~,	~,	me
hijo	hijo	da
único	único	muy
y	y	bien
quería	quería	estudiar,
que	que	no
hiciese	hiciese	había
de	de	suspendido
~,	~,	una
de	de	signature
payés	payés	nunca.
~,	~,	En
[HS:E1	[HS:E1	junio
		Ya			Ya	aprobaba
~,	~,
ya	ya
~.	~.
		]			]
de	de
~,	~,
de	de
~…	~…
agricultor	agricultor
~.	~.
Y	Y
bueno	bueno
~.	~.
Y	Y
para	para
no	no
contrariarle	contrariarle
y	y
mandarle	mandarle
a	a
paseo	paseo
~,	~,
pues	pues
dije	dije
que	que
sí	sí
~,	~,
¿~	¿~
no	no
~?	~?
~,	~,
pero	pero
~,	~,
pero	pero
bueno	bueno
~.	~.
Ahora	Ahora
si	si
fuese	fuese
~…	~…
[R-Glp]	[R-Glp]
A	A
mí	mí
se	se
me	me
daba	daba
muy	muy
bien	bien
estudiar	estudiar
~.	~.
N-	N-
~,	~,
no	no
había	había
suspendido	suspendido
n-	n-
~,	~,
ni	ni
una	una
asignatura	asignatura
nunca	nunca
~.	~.
En	En
junio	junio
aprobaba	aprobaba
todo	todo
~.	~.
