estandar	dialectal	whisper
Mi	Mi	Slimoeo
padre	padre
~,	~,
pobrecico	pobrecico
~,	~,
uy	uy
~,	~,
mi	mi
padre	padre
~,	~,
lo	lo
que	que
sembró	sembró
~.	~.
Era	Era
de	de
los	los
mejores	mejores
~,	~,
los	los
mejores	mejores
labradores	labradores
~,	~,
si	si
está	está
aquí	aquí
~…	~…
~,	~,
se	se
murió	murió
~,	~,
ahora	ahora
hace	hace
dos	dos
años	años
~,	~,
pero	pero
si	si
viene	viene
os	os
explicaba	explicaba
bien	bien
todo	todo
de	de
la	la
labranza	labranza
~,	~,
[HS:E1	[HS:E1
		¿~			¿~
Cuántas	Cuántas
vueltas	vueltas
daban	daban
a	a
la	la
tierra	tierra
antes	antes
de	de
~…	~…
~?	~?
		]			]
porque	porque
era	era
un	un
labrador	labrador
de	de
~,	~,
de	de
primera	primera
~.	~.
