estandar	dialectal	whisper
Pues	Pues	Pues
se	se	se
celebraban	celebraban	preservaba
~…	~…	la
la	la	tentaras,
principal	principal	la
~,	~,	pimpio
una	una	para
fiesta	fiesta	dois
se	se	y
hacía	hacía	la
al	al	AN
año	año	YAD
~,	~,	reicht
la	la	da
principal	principal	impacting
que	que	the
se	se	Carey
traía	traía	7
música	música	y
de	de	la
~…	~…	amusica
las	las	de
músicas	músicas	la
de	de	av
los	los	cómo
que	que	se
se	se	archaeó
dedicaban	dedicaban	la
a	a	generation
ir	ir	María
a	a	Corofwarz
ganarse	ganarse	ج
la	la	Andrés
vida	vida	como
por	por	hay
los	los	el
pueblos	pueblos	Centro
~,	~,	de朋友,
pues	pues	mis
se	se	algo,
traía	traía	els
una	una	tabs
música	música	a
y	y	los
estaba	estaba	osobores
tres	tres	de
días	días	esta
~.	~.	que
Aquí	Aquí	cojé
se	se	del
guardaba	guardaba	painting
el	el	las
Pilar	Pilar	Goddess
~,	~,	Thorter,
el	el	y
día	día	a
doce	doce	uno
de	de	local
octubre	octubre	de
y	y	Bordeaux
estaban	estaban	Kémena.
tres	tres	Es
días	días	lo
esa	esa	capital
música	música	de
y	y	Bordeaux.
luego	luego	Pues
el	el	del
último	último	très
día	día	uno
~,	~,	de
pues	pues	los
se	se	bailos
~…	~…	se
del	del	whoobié
pueblo	pueblo	del
los	los	pidafe
aficionaos	aficionaos	por
a	a	lo
tocar	tocar	que
la	la	su
guitarra	guitarra	familia
~,	~,	rowsía
la	la	desde
bandurria	bandurria	su
y	y	indeferencia,
eso	eso	entre
~,	~,	suitionalidad.
pues	pues	la
se	se	accionar
hacía	hacía	por
música	música	noche
también	también	a
y	y	gabar
se	se	vino
iba	iba	en
por	por	broadcast片
el	el	de
pueblo	pueblo	Brenda
rondando	rondando	Sилиwwwang
~,	~,	se
se	se	no
recogía	recogía	debe
vino	vino	ser
y	y	loin
torta	torta	bajo
que	que	la
hacían	hacían	Dom趣anos
[RISA]	[RISA]	por
y	y	la
~,	~,	sair
y	y	y
luego	luego	binge
~…	~…	a
eso	eso	%
lo	lo	deprivedana
hacían	hacían	từ
por	por	al
la	la	mucho
mañana	mañana	crusadería
los	los	de
mozos	mozos	música,
~,	~,	posterior
y	y	de
luego	luego	la
pues	pues	cadugera
recogían	recogían	uniformiobra.
el	el	La
vino	vino	cadugera
y	y	supuestra
las	las	no
tortas	tortas	creen
y	y	extinente
en	en	y
un	un	la
local	local	capital
del	del	de
pueblo	pueblo	awareado
que	que	es
era	era	launched
el	el	para
horno	horno	Plan
donde	donde	Eagle.
se	se	Esteenders
cocía	cocía	rév
el	el	newport
pan	pan	automate
~,	~,	paraured
pues	pues	demonstrationero
allí	allí	kise
se	se	suicide,
concentraban	concentraban	autobaladur
esos	esos	y
días	días	quedaron
del	del	estudianos
Pilar	Pilar	mat
los	los	Horror
mozos	mozos
y	y
allí	allí
hacían	hacían
sopeta	sopeta
en	en
~,	~,
en	en
cubos	cubos
~,	~,
[RISA]	[RISA]
¿~	¿~
verdá	verdá
~?	~?
~,	~,
pues	pues
eh	eh
~…	~…
echaban	echaban
vino	vino
y	y
torta	torta
~,	~,
echaban	echaban
sopeta	sopeta
y	y
luego	luego
se	se
iba	iba
por	por
las	las
calles	calles
y	y
andábamos	andábamos
por	por
las	las
calles	calles
a	a
la	la
plaza	plaza
y	y
donde	donde
había	había
así	así
alguna	alguna
concentración	concentración
de	de
gente	gente
[HS:I2	[HS:I2
		Estaba			Estaba
el	el
baile	baile
~.	~.
		]			]
y	y
se	se
les	les
daba	daba
~…	~…
~,	~,
se	se
les	les
daba	daba
a	a
beber	beber
vino	vino
y	y
comer	comer
la	la
sopeta	sopeta
~,	~,
[RISA]	[RISA]
la	la
torta	torta
remojada	remojada
con	con
vino	vino
[HS:I2	[HS:I2
		[A-Inn]			[A-Inn]
		]			]
y	y
era	era
ya	ya
el	el
último	último
día	día
de	de
fiesta	fiesta
~.	~.
Después	Después
de	de
esos	esos
tres	tres
días	días
de	de
música	música
~,	~,
pues	pues
luego	luego
había	había
otro	otro
que	que
se	se
hacía	hacía
eso	eso
~.	~.
[RISA]	[RISA]
Y	Y
eso	eso
~.	~.
