estandar	dialectal	whisper
se	se	Si
fueron	fueron	ojo
de	de	y
aquí	aquí	se
~,	~,	fueron
se	se	aquí
fue	fue	se
mucha	mucha	fueron
gente	gente	mucha
sí	sí	gente,
~,	~,	si,
[HS:E4	[HS:E4	pues
		Sí			Sí	mataron,
~.	~.	dan
		]			]	la
pues	pues	guerra
mataron	mataron	cuando
~,	~,	es
en	en	matando,
la	la	no
guerra	guerra	me
~,	~,	nos
¿~	¿~	ha
cuántos	cuántos	ocho
mataron	mataron	o
~?	~?	nueve,
Lo	Lo	de
menos	menos	una
a	a	casa
ocho	ocho	de
o	o	dos
nueve	nueve	hermanos,
~.	~.	los
De	De	dos
una	una	únicos
casa	casa	que
a	a	ya
dos	dos	acá
hermanos	hermanos
~,	~,
los	los
dos	dos
únicos	únicos
que	que
había	había
~.	~.
[HS:E4	[HS:E4
		Sí			Sí
~.	~.
		]			]
Ya	Ya
sabrán	sabrán
~.	~.
