estandar	dialectal	whisper
Sí	Sí	Sí.
~…	~…	No,
No	No	le
~,	~,	mando
en	en	que
el	el	tu
momento	momento	puja
que	que	va
pujaba	pujaba	en
el	el	el
pan	pan	pan
~,	~,	y
se	se	se
cocía	cocía	confían
en	en	ahí.
el	el	No,
horno	horno	no,
~…	~…	le
Era	Era	mando
muy	muy	que
bonito	bonito	tu
 	 	puja
 	 	va
 	 	a
 	 	haber
 	 	en
 	 	el
 	 	pan
 	 	y
 	 	se
 	 	confía
 	 	en
 	 	ahí.
 	 	No,
 	 	le
 	 	mando
 	 	que
 	 	tu
 	 	puja
 	 	va
 	 	a
 	 	haber
 	 	en
 	 	el
 	 	pan
 	 	y
 	 	se
 	 	confía
 	 	en
 	 	ahí.
