estandar	dialectal	whisper
Pues	Pos	por
~,	~,	culo,
fue	fue	por
por	por	culo,
culp-	culp-	hay
~,	~,	una
por	por	vecina,
cosa	cosa	una
de	de	vecina
una	una	que
vecina	vecina	le
~,	~,	llava
una	una	bien,
vecina	vecina	y
que	que	no
le	le	me
[A-Inn]	[A-Inn]	gusta
dice	dice	a
~:	~:	cara
«~	«~	de
		tru...
Anonimizado	Anonimizado	mire
		como
~,	~,	tiene
no	no	un
me	me	labio,
gusta	gusta	te
la	la	pudieron
cara	cara	morar,
de	de	pero
tu	tu	morado,
		¡curo!
Anonimizado	Anonimizado
	
~.	~.
[HS:E3	[HS:E3
		[Asent]			[Asent]
~.	~.
		]			]
Mira	Mira
cómo	cómo
tiene	tiene
los	los
labios	labios
~»	~»
~.	~.
Se	Se
le	le
ponían	ponían
morados	moraos
pero	pero
morados	moraos
oscuros	oscuros
~,	~,
se	se
le	le
ponían	ponían
a	a
ella	ella
morados	moraos
oscuros	oscuros
~.	~.
[R-Prt]	[R-Prt]
Sí	Sí
~…	~…
