estandar	dialectal	whisper
¿~	¿~	y
Perder	Perder	ahí,
el	el	un
respeto	respeto	máximo
~?	~?	que
Pues	Pues	tienen
a	a	recién
lo	lo	sus
mejor	mejor	sentencias
~,	~,	de
no	no	atrás
digo	digo	y
por	por	se
aquí	aquí	van
en	en	a
los	los	posibilizar.
pueblos	pueblos	Y
~,	~,	otro
pues	pues	es
no	no	que
~…	~…	no
~,	~,	se
no	no	van
~,	~,	a
pero	pero	ver,
siempre	siempre	porque
se	se	de
dan	dan	pronto
casos	casos	cuando
que	que	empezaron
tienen	tienen	las
hijos	hijos	residencias,
y	y	pues
el	el	con
uno	uno	la
por	por	prensión
el	el	de
otro	otro	cada
~,	~,	uno,
si	si	a
al	al	un
uno	uno	vez
no	no	da
le	le	a
cae	cae	ganar,
bien	bien	con
el	el	todo
tener	tener	les
eso	eso	he
~,	~,	jugado
el	el	a
ayudar	ayudar	todos,
~,	~,	se
pues	pues	dejaba
si	si	una
no	no	pequeña
han	han	cantidad
podido	podido	para
estar	estar	que
solo	solo	le
~,	~,	gastaron
pues	pues	ellos
		en
ah	ah	humanidad.
		]			]	Si
~,	~,	les
pues	pues	hacesía
~¡~	~¡~	compras
hala	hala	ir
~!	~!	un
~,	~,	paquete
a	a	de
una	una	halletas
residencia	residencia	o
[HS:E1	[HS:E1	una
		Sí			Sí	capitalita
~.	~.	de
		]			]	chocolate,
y	y	pero
~…	~…	ahora
~,	~,	no,
y	y	ahora
hay	hay	sí,
matrimonios	matrimonios	en
que	que	que
tienen	tienen	ponen,
residuos	residuos	hay
~,	~,	matrimonios
existencias	existencias	que
de	de	si
atrás	atrás	no
y	y	se
se	se	van
valen	valen	a
por	por	denunciar
sí	sí	fosinismo
mismo	mismo	a
ellos	ellos	tesén
y	y	codo,
otros	otros	tienen
que	que	que
no	no	poner
se	se	más
valen	valen	dinero
porque	porque	que
de	de	le
pronto	pronto	lava,
cuando	cuando	darse
empezaron	empezaron	un
las	las	brilas
residencias	residencias	oca.
~,	~,	Y
pues	pues	aquí
con	con	no
la	la	tiene
pensión	pensión	lo
de	de	aportando.
cada	cada	Y
uno	uno	el
aún	aún	tecnología
les	les	es
daban	daban	que
algo	algo	se
~,	~,	ha
no	no	habilitas
les	les	pero
cobraban	cobraban	si
todo	todo	el
~,	~,	juego
aún	aún	oficiene,
les	les	es
dejaban	dejaban	poniendo
una	una	tanto
pequeña	pequeña	para
cantidad	cantidad	el
para	para	juego,
que	que	y
le	le	se
gastaran	gastaran	va
ellos	ellos	a
a	a	sufrir.
su	su	Y
manera	manera	el
y	y	dinero
~…	~…	que
si	si	se
les	les	quejan,
apetecía	apetecía	se
~…	~…	quejan
comprarse	comprarse	que
un	un	no
paquete	paquete	les
de	de	llena,
galletas	galletas	y
o	o	claro,
una	una	ahí
tableta	tableta	todo,
de	de	y
chocolate	chocolate	familia,
o	o	si
cosas	cosas	no
~,	~,	tiene
pero	pero	nada
ahora	ahora	urao,
no	no	y
~,	~,	la
ahora	ahora	atención
tienen	tienen	o
que	que	la
poner	poner	vida,
~.	~.	y
Hay	Hay	como
matrimonios	matrimonios	se
que	que	hace,
si	si	la
no	no	mesa
se	se	es
valen	valen	familia.
ellos	ellos	Pues
por	por	el
sí	sí	género
mismo	mismo	es
hacerse	hacerse	un
todo	todo	grito,
tienen	tienen	las
que	que	gemesanadas,
poner	poner	los
más	más	hijos,
dinero	dinero	familiares,
que	que	los
le	le	coches,
da	da	y
la	la	las
~…	~…	gemes,
~,	~,	y
la	la	las
Seguridad_Social	Seguridad_Social	gemes.
~.	~.	Aquí
Y	Y	no,
hay	hay	con
quien	quien	el
no	no	vuelvo
tiene	tiene	caso
y	y	de
luego	luego	seguridad,
aportando	aportando	si
y	y	a
~…	~…	la
~,	~,	vida
y	y	hoy
el	el	y
que	que	no
no	no	hace
lo	lo	el
tiene	tiene	caso,
~,	~,	y
pues	pues	también
hay	hay	cuando,
~…	~…	pero
familias	familias	mayormente,
que	que	las
los	los	cifrías,
hijos	hijos	lo
los	los	que
sostienen	sostienen	tenemos
~,	~,	a
les	les	probar
ponen	ponen	es
un	un	que
tanto	tanto	el
cada	cada	cifrío
hijo	hijo	vaya
y	y	a
se	se	un
van	van	ursano
sosteniendo	sosteniendo	ursano.
y	y	Y
el	el	nada
hijo	hijo	más
[HS:I2	[HS:I2	interesa.
		[A-Inn]			[A-Inn]	Pero="#
		]			]	en
se	se	la
quejan	quejan	historia
~…	~…	para
~,	~,	jumped
se	se	through
quejan	quejan	windows
que	que	subatoria,
no	no	cíncoles
les	les	proto
llega	llega	aso,
~,	~,	como
que	que	cuando
no	no	el
~,	~,	camijo.
y	y	Por
~,	~,	el
claro	claro	agua
~,	~,	de
hay	hay	gordura
de	de	en
todo	todo	el
~.	~.	coro
Hay	Hay	Tousososam涞em,
familias	familias	AmongbergOW
que	que	en
no	no	el
tienen	tienen	caso
ahorrao	ahorrao	de
y	y	las
con	con	falchildren,
la	la	para
pensión	pensión	el
no	no	withincho.
[A-PIn:	[A-PIn:	Origen
		les			les	los
llega	llega	hermanos
~.	~.	de
		]			]	todos
¿~	¿~	los
Y	Y	amigos,
cómo	cómo	Dra
se	se	Lopez
arreglan	arreglan	André
esas	esas	e
familias	familias	incarceration
~?	~?	motiva.
[HS:E1	[HS:E1	Y
		Claro			Claro	si
~.	~.	no,
		]			]	severe
Pues	Pues	de
~…	~…	marcha
en	en	les
fin	fin	va
~.	~.
Las	Las
que	que
les	les
ayudan	ayudan
a	a
los	los
hijos	hijos
o	o
los	los
familiares	familiares
o	o
lo	lo
que	que
sea	sea
~,	~,
vaya	vaya
~,	~,
pero	pero
las	las
que	que
no	no
~,	~,
eso	eso
~.	~.
Aquí	Aquí
no	no
~…	~…
con	con
lo	lo
[A-Inn]	[A-Inn]
~,	~,
decir	decir
mira	mira
~,	~,
se	se
ha	ha
ido	ido
y	y
~…	~…
no	no
hacen	hacen
caso	caso
y	y
tal	tal
y	y
cual	cual
~,	~,
pero	pero
mayormente	mayormente
las	las
residencias	residencias
~,	~,
lo	lo
que	que
tenemos	tenemos
aprobao	aprobao
es	es
que	que
el	el
que	que
lleva	lleva
ya	ya
unos	unos
años	años
~…	~…
~,	~,
aunque	aunque
no	no
tenga	tenga
más	más
que	que
la	la
pensión	pensión
~,	~,
que	que
no	no
se	se
le	le
hayan	hayan
acabao	acabao
los	los
~|	~|
las	las
existencias	existencias
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
[A-Inn]	[A-Inn]
los	los
tienen	tienen
igual	igual
~,	~,
no	no
los	los
echan	echan
[HS:E1	[HS:E1
