estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	con
con	con	marina
harina	harina	de
de	de	trigo.
trigo	trigo	No
~.	~.	te
No	No	pede
tiene	tie	ahora
que	que	en
ver	ver	las
que	que	panaderías
ahora	ahora	echar
en	en	mil
las	las	cosas
panadería	panadería	en
echan	echan	el
mil	mil	del
cosas	cosas	pan
en	en	que
el	el	de
pan	pan	hoy
[HS:E1	[HS:E1	a
		[Asent]			[Asent]	mañana
~.	~.	no
		]			]	hay
que	que	que
de	de	lo
hoy	hoy	coja.
a	a	Lo
mañana	mañana	voy
no	no	a
hay	hay	encazano
quien	quien	los
lo	lo	reggaeinos
coma	coma	y
~,	~,	тел
[R-Inf]	[R-Inf]
[HS:E3	[HS:E3
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
lo	lo
~,	~,
lo	lo
veis	veis
en	en
vuestras	vuestras
casas	casas
~?	~?
