estandar	dialectal	whisper
Entonces	Entonces	Entonces,
~,	~,	aquí
pues	pues	la
no	no	práctica
~…	~…	es
[HS:E2	[HS:E2	la
		Claro			Claro	runtina
~.	~.	que
		]			]	lleva,
Eh	Eh	que
~…	~…	empieza
Aquí	Aquí	a
la	la	agarrer
práctica	práctica	a
pues	pues	los
es	es	nueve
la	la	años
rutina	rutina	y
que	que	había
llevas	llevas	ido
~,	~,	atrás
que	que	de
empiezas	empiezas	un
a	a	par
ver	ver	de
~,	~,	minutos.
a	a	A
los	los	los
nueve	nueve	nueve
años	años	años.
ya	ya	Que
había	había	tiene
~|	~|	que
ya	ya	llevarle
iba	iba	a
yo	yo	mi
detrás	detrás	padre.
de	de	payroll
~,	~,	de
de	de	las
un	un	que
par	par	más
de	de	queríamos
mulos	mulos	que
~…	~…	un
A	A	65
los	los	muchasippersume
[OTRAS-EM]	[OTRAS-EM]	y
nueve	nueve	هذا
años	años	juzgado
~.	~.	de
¿~	¿~	triple
Qué	Qué	carta.
~?	~?	Deben
[V-Sml]	[V-Sml]	subscriber.
Tenían	Tenían	Neil,
que	que	bonne
ha	ha
~…	~…
~,	~,
tenía	tenía
que	que
haber	haber
llevao	llevao
[A-PIn:	[A-PIn:
		a			a
mi	mi
padre	padre
		]			]
[HS:I2	[HS:I2
		Oye			Oye
~,	~,
pero	pero
no	no
sabéis	sabéis
que	que
aquí	aquí
este	este
pueblo	pueblo
lo	lo
		]			]
a	a
la	la
~,	~,
a	a
la	la
cárcel	cárcel
