estandar	dialectal	whisper
Pues	Pues	pues
San_Ciprián	San_Ciprián	anciprían
~…	~…	si
si	si	queréis
queréis	queréis	coger
~,	~,	este
cogéis	cogéis	camino
este	este	sin
camino	camino	torcer
~,	~,	y
sin	sin	salís
torcer	torcer	a
~,	~,	la
y	y	carretera
salís	salís	de
a	a	San
la	la	Ciprián
carretera	carretera	luego
~,	~,	en
de	de	vez
San_Ciprián	San_Ciprián	de
~.	~.	dichar
Luego	Luego	para
en	en	bajucha
vez	vez	eso
de	de	otra
echar	echar	de
pa	pa	patráfico
abajo	abajo	uf
~,	~,	al
echáis	echáis	puente
otra	otra	a
vez	vez	continuación
pa	pa	sin
Trefacio	Trefacio	torcer
o	o	y
pa'l	pa'l	San
Puente	Puente	Ciprián
~.	~.	ahí
A	A	ya
continuación	continuación	no
~,	~,	peneis
sin	sin	a
torcer	torcer	la
y	y	vida
San_Ciprián	San_Ciprián	ninguno
~,	~,	y
allí	allí	con
ya	ya	su
no	no	según
tenéis	tenéis	vais
salida	salida	a
ninguna	ninguna	la
~.	~.	derecha
Y	Y	y
Coso	Coso	una
~.	~.
Según	Según
vais	vais
a	a
la	la
derecha	derecha
~,	~,
hay	hay
una	una
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
		]			]
carre-	carre-
~.	~.
