estandar	dialectal	whisper
Ya	Ya	Ya,
~,	~,	pero
pero	pero	que
es	es	ahora
que	que	ya,
ahora	ahora	aquí
ya	ya	no
aquí	aquí	se
no	no	suela
se	se	a
suele	suele	ver
haber	haber	de
de	de	eso,
eso	eso	porque
~,	~,	ahora
porque	porque	dice,
ahora	ara	bueno,
dices	dices	porque
~:	~:	va
«~	«~	a
Bueno	Bueno	llevar
~,	~,	seis
pues	pues	sabas,
[OTRAS-EM]	[OTRAS-EM]	pues
¿~	¿~	de
qué	qué	las
va	va	comprovechas.
a	a	Si,
llevar	llevar
~?	~?
~,	~,
¿~	¿~
seis	seis
sábanas	sábanas
~?	~?
Pues	Pues
se	se
las	las
compro	compro
hechas	hechas
~»	~»
~.	~.
Alguna	Alguna
madre	madre
hay	hay
que	que
sabe	sabe
bordar	bordar
y	y
entonces	entonces
dice	dice
~:	~:
«~	«~
Pues	Pues
yo	yo
pa	pa
comprarle	comprarle
a	a
mi	mi
hija	hija
seis	seis
sábanas	sábanas
~,	~,
pues	pues
se	se
las	las
voy	voy
a	a
hacer	hacer
yo	yo
~,	~,
se	se
las	las
voy	voy
a	a
bordar	bordar
yo	yo
a	a
mi	mi
hija	hija
~…	~…
~»	~»
~.	~.
Se	Se
las	las
hace	hace
~.	~.
[HS:E2	[HS:E2
		Y			Y
antes	antes
compraban	compraban
~,	~,
		]			]
Mi	Mi
mujer	mujer
se	se
las	las
ha	ha
hecho	hecho
a	a
mis	mis
hijas	hijas
~.	~.
