estandar	dialectal	whisper
Las	Las	El
fiestas	fiestas	alfio
aquí	aquí	está
~…	~…	aquí,
Ahora	Ahora	a
las	las	Jualarra,
hacen	hacen	a
a	a	primero
primer	primer	de
~,	~,	agosto
[OTRAS-EM]	[OTRAS-EM]	la
a	a	gente
primeros	primeros	de
de	de	la
agosto	agosto	nía
~,	~,	antes
la	la	de
gente	gente	que
de	de	vienen
la	la	a
Nianta	Nianta	que
de	de	deshora.
~…	~…	Y
que	que	para
vienen	vienen	este
~,	~,	merde
que	que	de
de	de	septiembre
eso	eso	el
~.	~.	día
Y	Y	21
para	para	es
este	este	el
mes	mes	patrón
de	de
septiembre	septiembre
~,	~,
el	el
día	día
veintiuno	veintiuno
es	es
el	el
patrón	patrón
~:	~:
San_Mateo	San_Mateo
~.	~.
