estandar	dialectal	whisper
Pues	Pues	¿Sí
hay	hay	qué
procesión	procesión	se
~,	~,	hace?
que	que	Pues,
si	si	hay
hacen	hacen	procesión
~…	~…	que
~,	~,	se
que	que	hace,
eligen	eligen	que
reina	reina	alígen
~.	~.	reina,
Yo	Yo	ya
es	es	se
que	que	la
a	a	fiesta,
la	la	hija
fiesta	fiesta	mío,
~,	~,	hace
hija	hija	tanto
mía	mía	tiempo
~,	~,	no
hace	hace	ha
tanto	tanto	ido.
tiempo	tiempo	Por
que	que	eligen
no	no	la
he	he	reina,
ido	ido	hace
~.	~.	un
Pos	Pos	carroza,
eligen	eligen	ella
la	la	aquí
reina	reina	la
~,	~,	gente
hacen	hacen	del
carrozas	carrozas	pueblo,
~,	~,	se
aquí	aquí	su
la	la	carroza,
gente	gente	que
del	del	si
pueblo	pueblo	viene
hace	hace	ahí,
sus	sus	misa
carrozas	carrozas	rociera
~,	~,	que
que	que	viene
si	si	huertana
viene	viene	o
~…	~…	a
~,	~,	cantar
hay	hay	misa
misa	misa	de
rociera	rociera	esa
~,	~,	huertana,
que	que	con
vienen	vienen	un
huertanas	huertanas	guitarra
a	a	y
cantar	cantá	con
misa	misa	cosas,
de	de	se
esa	esa	viste
huertana	huertana	en
~,	~,	tarde
con	con	con
guitarras	guitarras	refajo
y	y	de
con	con	eso
cosas	cosas	de
~,	~,	huertana,
se	se	sí,
visten	visten	y
toas	toas	bailé
de	de	viene...
~…	~…	yo
~,	~,	que
con	con	se
refajos	refajos	viene
de	de	músico,
esos	esos	no
de	de	sé,
huertana	huertana	voy
~.	~.	un
Sí	Sí	poco
y	y	a
~,	~,	la
y	y	fiesta,
baile	baile	pero
~,	~,	sí,
vienen	vienen	luego
~,	~,	la
pos	pos	misa
yo	yo	de
qué	qué	San
sé	sé	José
~,	~,	y
vienen	vienen	procesión,
músicos	músicos	sí,
~.	~.	no
Yo	Yo	sé
es	es	lo
que	que	que
voy	voy	hay,
poco	poco	la
a	a	fiesta
las	las	de
fiestas	fiestas	la
~,	~,	pueblo
pero	pero	son
sí	sí	todas
~,	~,
todo	to
eso	eso
~.	~.
Luego	Luego
la	la
misa	misa
de	de
San_José	San_José
~,	~,
hay	hay
procesión	procesión
~,	~,
sí	sí
~…	~…
eso	eso
es	es
lo	lo
que	que
hay	hay
~.	~.
Las	Las
fiestas	fiestas
de	de
los	los
pueblos	pueblos
son	son
toas	toas
así	así
~.	~.
