estandar	dialectal	whisper
No	No	No,
~,	~,	los
los	los	filtros
quintos	quintos	no,
no	no	no,
~,	~,	no.
yo	yo	Lo
no	no	que
~,	~,	sí
no	no	quedaba
me	me	era...
acuerdo	acuerdo	Por
~.	~.	las
Lo	Lo	casas
que	que	eran
sí	sí	los
que	que	niños
daba	daba	de
eran	eran	la
~…	~…	escuela,
pidiendo	pidiendo	el
por	por	día
las	las	de
casas	casas	la
~,	~,	solución,
eran	eran	no
los	los	parece
niños	niños
~,	~,
de	de
la	la
es-	es-
~,	~,
de	de
la	la
escuela	escuela
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[R-Ind]	[R-Ind]
el	el
día	día
de	de
~…	~…
~,	~,
de	de
la	la
Resurreción	Resurreción
me	me
parece	parece
~,	~,
¿~	¿~
no	no
~?	~?
