estandar	dialectal	whisper
Yo	Yo	Pero
lo	lo	con
dejo	dejo	el
y	y	jabón
luego	luego	no
esa	esa	deshacelo
agua	agua	eso.
~,	~,	Yo
que	que	lo
suelta	suelta	ojo
el	el	y
jabón	jabón	lo
deshecho	deshecho	es
~,	~,	agua
se	se	que
lo	lo	deshortajamos
echo	echo	un
~.	~.	desecho.
También	También	Se
le	le	lo
echo	echo	he
detergente	detergente	hecho.
de	de	También
los	los	he
que	que	hecho
hay	hay	deterjante
ahora	ahora	de
~,	~,	los
pero	pero	que
me	me	hay
gusta	gusta	ahora,
lavar	lavá	pero
con	con	me
eso	eso	gusta
más	más	la
que	que	vas
con	con	con
detergente	detergente	eso.
~.	~.	Más
Mientras	Mientras	que
que	que	con
pueda	pueda	deterjante.
hacerlo	hacelo	¿Y
~,	~,	mientras
pues	pues	que
lo	lo	pueda
hago	hago	hacerlo?
 	 	El
 	 	jabón.
