estandar	dialectal	whisper
Eso	Eso	Eso
no	no	no,
~.	~.	mi
Mi	Mi	nieta
nieta	nieta	esta
esta	esta	si
sí	sí	tocaba
tocaba	tocaba	el
el	el	requinto,
~…	~…	que
requinto	requinto	era
~,	~,	como
que	que	un
es	es	clarinetre
como	como	y
un	un	te
clarinete	clarinete	votra
~.	~.	sobre
Y	Y	una,
tengo	tengo	que
otra	otra	está
sobrina	sobrina	en
que	que	Sevilla,
está	está	que
en	en	está
Sevilla	Sevilla	haciendo
que	que	una
~…	~…	carrera
que	que	muy
está	está	grande,
haciendo	haciendo	es
una	una	así
carrera	carrera	cuando
mu	mu	viene
grande	grande	todavía,
~.	~.	pero
Esa	Esa	cuando
sí	sí	ya
~,	~,	tienen
cuando	cuando	la
viene	viene	dada
todavía	todavía	los
~…	~…
Pero	Pero
cuando	cuando
ya	ya
tienen	tienen
la	la
edá	edá
de	de
los	los
nenacos	nenacos
~.	~.
