estandar	dialectal	whisper
~¡~	~¡~	que
Ojú	Ojú	me
~!	~!	decía
¿~	¿~	lo
Que	Que	primero
qué	qué	que
me	me	no
decía	decía	le
~?	~?	podía
Lo	Lo	decir
primero	primero	es
que	que	de
no	no	tu
le	le	dute
podía	podía	y
decir	decir	muchas
era	era	veces
de	de	por
tú	tú	oír
~.	~.	lo
[HS:E2	[HS:E2	decía
		No			No	yo
~.	~.	tú
		]			]	¿Cadillo?
De	De	¿Cadillo?
usted	usté	¿Qué
~,	~,	no?
y	y	Que
muchas	muchas	yo
veces	veces	no
por	por	había
oírlo	oírlo	dicho
decía	decía	nada,
yo	yo	cadillo
«~	«~	y
Tú	Tú	te
~»	~»	pintaba
~.	~.	los
«~	«~	labios,
[OTRAS-EM]	[OTRAS-EM]	que
¿~	¿~	iba
Qué	Qué	a
has	has	ser
dicho	dicho	pasita
~?	~?	y
Vuélvelo	Vuélvelo	pintaba
a	a	los
decir	decir	labios
~.	~.	cuando
¿~	¿~	llegaba
Qué	Qué	aquí
has	has	una
dicho	dicho	vez
~?	~?	más
~»	~»	fuerte
~.	~.	vamos
«~	«~	a
Que	Que	la
no	no	ferida
~…	~…	de
~,	~,	la
que	que	barca
yo	yo	¿Vamos
no	no	a
he	he	esa
dicho	dicho	pintura
na	na	que
~»	~»	había
~.	~.	antes
«~	«~	colorado?
¿~	¿~	que
Qué	Qué	eso
has	has	no
dicho	dicho	se
~?	~?	quitará
~»	~»	ni
~.	~.	con
Y	Y	qué
te	te	no
pintabas	pintabas	te
los	los	han
labios	labios	medicuenta,
~,	~,	pero
si	si	por
ibas	ibas	la
de	de	mañana
paseo	paseo	cuando
y	y	se
te	te	le
pintabas	pintabas	venga
los	los	que
labios	labios	vamos
~,	~,	y
cuando	cuando	vamos
llegabas	llegabas	a
aquí	aquí	ir
~…	~…	a
Una	Una	la
vez	vez	venga
nosotros	nosotros	pues
~,	~,	me
pos	pos	levanté
~…	~…	el
vamos	vamos	cuantre
a	a	medio
la	la	color
feria	feria	labios
de	de	pintado
La_Barca	La_Barca	que
~.	~.	tendría
[OTRAS-EM]	[OTRAS-EM]	unos
Esa	Esa	13
pintura	pintura	años
que	que	y
había	había	pues
antes	antes	yo
colorada	colorá	lo
~,	~,	me
que	que	iré
eso	eso	en
no	no	medio
se	se	de
quitaba	quitaba	la
ni	ni	blima
~…	~…	ove
~,	~,	la
ni	ni	blima
con	con	ove
qué	qué	es
~,	~,	una
[A-PIn:	[A-PIn:	de
		después			después	las
		]			]	brablas,
ya	ya	eso
me	me	era
di	di	que
cuenta	cuenta	me
~,	~,	llevaba
pero	pero	aquí
por	por	y
la	la	se
mañana	mañana	arrimaba
~,	~,	a
cuando	cuando	mí
sale-	sale-	y
~,	~,	que
«~	«~	yo
Venga	Venga	iba
~,	~,	aquí
que	que	y
vamos	vamos	se
a	a	arrimaba
ir	ir	a
a	a	mí
la	la	eso
parcela	parcela	era
~,	~,	el
venga	venga	plan
~,	~,	de...
que	que	lo
~…	~…	digo
~»	~»	que
~,	~,	hoy
pos	pos	ay
me	me	ay
levanto	levanto	ay,
y	y	Dios
cuando	cuando	mito
él	él	cuando
me	me	los
vio	vio	veo
con	con	y
los	los	me
labios	labios	venda,
pintaos	pintaos	anda,
~,	~,	anda
que	que	y
tendría	tendría	disquieta,
u-	u-	te
~,	~,	dices
unos	unos	que
trece	trece	si
años	años	lo
~,	~,	amé
porque	poque	conmigo
yo	yo	ya
a	a	que
mi	mi	quita
marido	marío	hacer
le	le	la
hablé	hablé	pintura
mu	mu	niñe
joven	joven	con
~.	~.	lo
[R-Vhc]	[R-Vhc]	que
Le	Le	fuera
hablé	hablé	y
mu	mu	ahora
joven	joven	te
pero	pero	venía
que	que	y
eso	eso	miraba,
no	no	si
era	era	era
hablar	hablá	ver
~,	~,	que
eso	eso	te
era	era	iba
que	que	a
me	me	quitar
veía	vía	y
~…	~…	la
aquí	aquí	vida
y	y	de...
se	se	a
arrimaba	arrimaba	cuenta
a	a	de
mí	mí	eso
~,	~,	era...
que	que	y
iba	iba	cuando
allí	allí	yo
y	y	hemos
se	se	de
arrimaba	arrimaba	pase
a	a	como
mí	mí	te
~,	~,	dí
eso	eso	yo
era	era	tenía
~,	~,	que
ese	ese	irle
era	era	personas
el	el	a
plan	plan	loco
de	de	en
él	él	nosotros
~,	~,	no
igual	igual	llevaba
