estandar	dialectal	whisper
Palos	Palos	Las
~,	~,	mujeres
las	las	había
mujeres	mujeres	mujeres
~,	~,	que
había	había	le
mujeres	mujeres	van
que	que	a
llevaban	llevaban	hallar.
palos	palos	Fontados,
~…	~…	enlladada.
[HS:I2	[HS:I2	Había
		[A-PIn:			[A-PIn:	que
		Cortaos			Cortaos	una
sería	sería	vecina
alguna	alguna	la
que	que	pobre,
~,	~,	que
que	que	le
sería	sería	daba
~…	~…	para
		]			]	los
		]			]	hermaridos,
Había	Había	vamos
aquí	aquí	como
una	una	para
vecina	vecina	para
la	la	los
pobre	pobre	de
que	que	él.
le	le	Y
daba	daba	la
palos	palos	palabra
el	el	en
marido	marido	la
vamos	vamos	vecina
~,	~,	la
como	como	llama
pa	pa	de
~,	~,
como	como
pa	pa
parar	parar
un	un
tren	tren
y	y
la	la
palabra	palabra
más	más
fina	fina
la	la
llamaba	llamaba
cerdo	cerdo
~.	~.
