estandar	dialectal	whisper
Yo	Yo	Yo
en	en	el
Sevilla	Sevilla	Sevilla
estuve	estuve	estuve
viviendo	viviendo	viviendo
también	también	también
dos	dos	dos
años	años	años.
~.	~.	Los
Sí	Sí	Sevillanos
~,	~,	y
los	los	nosotros
sevillanos	sevillanos	hablamos
y	y	casi
nosotros	nosotros	igual
hablamos	hablamos	con
casi	casi	los
igual	igual	Jordobes,
y	y	los
los	los	malag
~,	~,	años
con	con	tienen
los	los	otro
cordobeses	cordobeses	otro
~,	~,
los	los
malagueños	malagueños
tienen	tienen
otro	otro
~,	~,
otro	otro
~,	~,
otro	otro
habla	habla
~.	~.
