estandar	dialectal	whisper
Yo	Yo	Yo
voy	voy	voy,
porque	porque	porque
vamos	vamos	va
~…	~…	a
más	más	mamá
pa	pa	un
allá	allá	maplaya
d'ahí	d'ahí	yo
~,	~,	de
de	de	almita
donde	onde	en
la	la	el
ermita	ermita	vestido
~,	~,	del
tienen	tienen	campo
mis	mis	y
hijos	hijos	allí
el	el	a
campo	campo	la
~,	~,	entrada
y	y	del
allí	allí	campo
a	a	hay
la	la	un
entrada	entrá	que
del	del	es
campo	campo	higolante
hay	hay	y
un	un	allí
quejigo	quejigo	se
grande	grande	van
~,	~,	a
y	y	ello
allí	allí	como
se	se	este
van	van	año
ellos	ellos	lo
como	como	podieron
a	a	encendernos
~…	~…	y
Este	Este	las
año	año	barbacovas
no	no	porque
pudieron	pudieron	de
encender	encendé	Núcia,
ni	ni	vamos
la	la	a
barbacoa	barbacoa	estar,
porque	porque	vaya
~…	~…	a
denuncian	denuncian	ser
~.	~.	tan,
[HS:E2	[HS:E2	ella
		Ah			Ah	me
~.	~.	va
		]			]	a
Vaya	Vaya	barbacoa,
a	a	es
saltar	saltá	un
un	un	amor,
~…	~…	en
ya	ya	el
ve	ve	que
que	que	no
~,	~,	ella
que	que	me
la	la	ha
barbacoa	barbacoa	llamado
es	es	una
~…	~…	persona
es	es	que
bombona	bombona	lleva
~,	~,	a
que	que	la
no	no	plancha
es	es	y
llama	llama	la
de	de	bombona
~…	~…	porque
Y	Y	tiene
mos	mos	ninguno
tuvimos	tuvimos	que
que	que	te
llevar	llevá	carbo
la	la	pero
plancha	plancha	no,
y	y	que
la	la	va
bombona	bombona	a
~.	~.	haber
Porque	Porque	palo
tienen	tienen	porque
ellos	ellos	ya
uno	uno	se
que	que	viste,
es	es	te
de	de	gusta
carbón	carbón	pero
pero	pero	va
no	no	a
~…	~…	todo
Qué	Qué	el
va	va	mundo
~,	~,	y
va	va	como
la	la	me
Guardia	Guardia	venía
Civil	Civí	la
y	y	intamiento
te	te	hace
~,	~,	una
te	te	roja
multa	multa	grande
~.	~.	y
Pero	Pero	lo
va	va	da
to'l	to'l	a
mundo	mundo	la
y	y	gente
come	come	que
allí	allí	da
~.	~.	un
El	El	platito
ayuntamiento	ayuntamiento	y
hace	hace	eso
un	un	va
arroz	arroz	a
grande	grande	ser
~,	~,	la
y	y	mejor
lo	lo	foca
da	da	cola
a	a	o
la	la	de
gente	gente	sociétarios
~.	~.	y
Le	Le	ahora
da	da	para
a	a	la
cada	ca	feria
uno	uno	pues
un	un	esteñ%
platito	platito	va
y	y	a
su	su	estar
vaso	vaso	y
a	a	el
lo	lo
mejó	mejó
de	de
coca	coca
cola	cola
o	o
de	de
~…	~…
Eso	Eso
sí	sí
está	está
bien	bien
~.	~.
Y	Y
ahora	ahora
pa	pa
la	la
feria	feria
pos	pos
~…	~…
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Teníais	Teníais
que	que
venir	vení
~…	~…
Entonces	Entonces
sí	sí
que	que
iríais	iríais
cogiendo	cogiendo
cosas	cosas
~.	~.
