estandar	dialectal	whisper
[A-PIn:	[A-PIn:	No
		No			No	sé
soy	soy	el
el	el	primero
primero	primero	que
		]			]	salcho
que	que	malo,
se	se	no?
ha	ha	Pero...
hecho	hecho	¿Qué
malo	malo	están
~,	~,	viviosas?
¿~	¿~	No
no	no	te
~?	~?	preocupes,
Pero	Pero	oye,
~…	~…	que
es	es	siempre
que	que	pasa
~,	~,	cosas
es	es	en
que	que	la
está	está	vida.
nerviosa	nerviosa	Pues
porque	porque	antes
~…	~…	bajábamos
No	No	toda
te	te	la
preocupes	preocupes	leña
~,	~,	de
oye	oye	arriba,
~,	~,	yo
que	que	particularmente
siempre	siempre	he
pasa	pasa	hecho
cosas	cosas	cantidad
en	en	de
la	la	viajes
vida	vida	de
~,	~,	la
oye	oye	leña
~…	~…	con
~|	~|	las
Pues	Pues	mulas,
antes	antes	la
bajábamos	bajábamos	la
toda	toda	vida
leña	leña	de
de	de	esos
arriba	arriba	montes.
~,	~,	Toda
y	y	la
yo	yo	leña
particularmente	particularmente	buena
he	he	va
hecho	hecho	a
cantidad	cantidad	pasar.
de	de	Y
~,	~,	para
de	de	el
viajes	viajes	fuego,
de	de	para
~…	~…	los
~,	~,	pobres
de	de
leña	leña
~…	~…
con	con
las	las
mulas	mulas
de	de
arriba	arriba
de	de
esos	esos
montes	montes
~.	~.
Toa	Toa
la	la
leña	leña
buena	buena
pa	pa
masar	masar
y	y
pa'l	pa'l
fuego	fuego
pa	pa
pobr-	pobr-
~,	~,
pa	pa
pobres	pobres
mujeres	mujeres
~…	~…
