estandar	dialectal	whisper
Con	Con	con
unas	unas	unas
raquetas	raquetas	rasquetas,
~,	~,	con
con	con	cuchillo,
un	un	pelar
cuchillo	cuchillo	y
~,	~,	le
le	le	ponen
pelan	pelan	tan
y	y	limpi,
le	le	le
~…	~…	la
~,	~,	van
y	y	con
le	le	agua,
ponen	ponen	bien
tan	tan	la
limpito	limpito	va,
~.	~.	y
Le	Le	luego
lavan	lavan	ya
con	con	en
agua	agua	una
bien	bien	mesa,
lavadito	lavadito	encima
y	y	de
luego	luego	una
ya	ya	mesa,
~…	~…	luego
[HS:I2	[HS:I2	ya
		En			En	le
una	una	cuelgan,
mesa	mesa	le
~,	~,	sacan
[A-Inn]	[A-Inn]	al
		]			]	cerdo
en	en	todo
una	una	el
mesa	mesa	viento,
~,	~,	que
encima	encima	son
de	de	las
una	una	tripas,
mesa	mesa	el
~.	~.	hígado
Luego	Luego	y
ya	ya
le	le
cuelgan	cuelgan
[R-Inf]	[R-Inf]
le	le
sacan	sacan
al	al
cerdo	cerdo
to'l	to'l
~…	~…
vientre	vientre
~,	~,
que	que
son	son
las	las
tripas	tripas
~,	~,
el	el
hígado	hígado
y	y
todo	todo
[HS:I2	[HS:I2
		Y			Y
la	la
		]			]
eso	eso
~.	~.
