estandar	dialectal	whisper
Leer	Leé	le
~,	~,	escribir
escribir	escribir	el
~,	~,	estado,
[OTRAS-EM]	[OTRAS-EM]	la
el	el	cuenta
dictado	dictado	de
~,	~,	multiplicar
las	las	y
cuentas	cuentas	vivir
~,	~,	los
de	de	problemas,
multiplicar	multiplicá	la
~,	~,	regla
dividir	dividí	de
~,	~,	trela,
los	los	la
problemas	problemas	representation
~,	~,	o
la	la	solo
regla	regla
de	de
tres	tres
~,	~,
la	la
~,	~,
la	la
~,	~,
la	la
simple	simple
y	y
la	la
versa	versa
esa	esa
~,	~,
[Rndo:	[Rndo:
		ya			ya
no	no
me	me
acuerdo	acuerdo
		]			]
~.	~.
