estandar	dialectal	whisper
Todos	Todos	¡Tó!
~,	~,	¡Azán
~¡~	~¡~	de
anda	anda	acuerdo!
~,	~,	Y
coño	coño	la
~!	~!	tica
~,	~,	es
[HS:I2	[HS:I2	como
		Las			Las	en
chicas	chicas	el
jóvenes	jóvenes	sea,
~.	~.	no
		]			]	es
[A-Inn]	[A-Inn]	decir,
pues	pues	porque
iban	iban	entonces
a	a	lo
~…	~…	mejor
Y	Y	que
las	las	lo
chicas	chicas	hemos
jóvenes	jóvenes	olvidado,
deseando	deseando	pues
de	de	había
ir	ir	una
porque	porque	jugada
entonces	entonces	de
el	el	espánico,
[A-Inn]	[A-Inn]	era
viñedo	viñedo	una
~,	~,	jugada
pues	pues	de
había	había	vía,
unas	unas	de
juergas	juergas	arrisas,
de	de	unos
pánico	pánico	con
~.	~.	otros,
Era	Era	la
~,	~,	cargallosa
era	era	y
la	la	la
juerga	juerga	mamá,
de	de	las
miedo	miedo	historias
~,	~,	de
unas	unas	verdad,
~…	~…	y
de	de	de
risas	risas	una
~,	~,	cuadera
unos	unos	a
con	con	otra,
otros	otros	y
la	la	costaba
[A-Inn]	[A-Inn]	tocar
que	que	unos
la	la	a
llamaban	llamaban	otros,
~.	~.	porque
[R-Inf]	[R-Inf]	yo
Historias	Historias	no
de	de	estaba
esas	esas	bien
~,	~,	ridido,
¿~	¿~	no
verdá	verdá	estaba
~?	~?	tocando
Y	Y	unos
de	de	con
~,	~,	otros,
de	de	y
una	una	se
cuadrilla	cuadrilla	pasaba
a	a	por
otra	otra	el
pues	pues	ratóvio,
estábamos	estábamos	y
tocando	tocando	se
unos	unos
a	a
otros	otros
porque	porque
como	como
estaba	estaba
lleno	lleno
de	de
viñedos	viñedos
pues	pues
estabas	estabas
tocando	tocando
uno	uno
con	con
otro	otro
[R-Inf]	[R-Inf]
y	y
se	se
pasaba	pasaba
pues	pues
el	el
rato	rato
bien	bien
~.	~.
