estandar	dialectal	whisper
|T4|	|T4|	La
Entonces	Entonces	gente
~,	~,	compra
la	la	una
gente	gente	tela
~,	~,	y
la	la	se
gente	gente	la
compraba	compraba	llevaba
una	una	a
tela	tela	costurera
y	y	a
se	se	que
la	la	hiciera.
llevaba	llevaba	Pero
a	a	luego
la	la	las
costurera	costurera	mujeres
[HS:I1	[HS:I1	sabían
		Claro			Claro
~,	~,
claro	claro
~.	~.
		]			]
a	a
que	que
la	la
hiciera	hiciera
~,	~,
¿~	¿~
no	no
~?	~?
Pero	Pero
luego	luego
las	las
mujeres	mujeres
sabían	sabían
remendar	remendar
~,	~,
[HS:I1	[HS:I1
		Si			Si
era	era
pa	pa
~…	~…
~,	~,
si	si
era	era
pa	pa
un	un
~…	~…
Claro	Claro
~.	~.
		]			]
¿~	¿~
no	no
~?	~?
