estandar	dialectal	whisper
La	La	La
cera	cera	cerra
pos	pos	por......es
~,	~,	como
a	a	se
veces	veces	hace
~,	~,	la
como	como	vela
se	se	y
hace	hace	se
la	la	hace
vela	vela	muchas
y	y	cosas......a
se	se	las
hacen	hacen	mujeres
muchas	muchas	de
con	con	belleza,
~,	~,	las
cosas	cosas	mujeres
pa	pa	con
las	las	los
mujeres	mujeres	ticachos......que
de	de	con
belleza	belleza	los
~,	~,	ticachos
[HS:E3	[HS:E3	lleva
		[Asent]			[Asent]	casi
~.	~.
		]			]
la	la
belleza	belleza
de	de
las	las
mujeres	mujeres
con	con
~,	~,
con	con
[A-Inn]	[A-Inn]
~,	~,
lleva	lleva
casi	casi
to	to
cera	cera
~.	~.
