estandar	dialectal	whisper
Que	Que	tasty
eso	eso	de
de	de	el
que	que	pastel,
el	el	que
pastel	pastel	quitar
que	que	esas
tal	tal	noches,
~,	~,	igualely
que	que	todo
es	es	en
aceite	aceite	claridad.ад
~…	~…	de
~,	~,
ahí	ahí
va	va
de	de
todo	todo
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Pa	Pa
mi	mi
entender	entender
~,	~,
¿~	¿~
eh	eh
~?	~?
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Además	Además
~,	~,
que	que
lo	lo
sé	sé
yo	yo
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Entonces	Entonces
te	te
meten	meten
gato	gato
por	por
liebre	liebre
~.	~.
