estandar	dialectal	whisper
No	No	No
tenían	tenían	tenía
por	por	por
qué	qué	qué
~…	~…	tirar
tirarla	tirala	la
~,	~,	herera
él	él	pirata
era	era	de
un	un	estos
pirata	pirata	sábados
de	de	Y
estos	estos	lo
~,	~,	cogieron,
¿~	¿~	últimas
sabes	sabes	horas
~?	~?	Aquí
Un	Un	lo
~…	~…	mabrió,
~|	~|	también
[HS:E2	[HS:E2	era
		Ya			Ya
~.	~.
		]			]
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
lo	lo
cogieron	cogieron
a	a
última	última
hora	hora
~.	~.
Aquí	Aquí
los	los
[A-PIn:	[A-PIn:
		mayores			mayores
		]			]
también	también
eran	eran
listos	listos
~.	~.
