estandar	dialectal	whisper
Y	Y	Y
luego	luego	luego
la	la	las
~,	~,	bolas,
los	los	los
chorizos	chorizos	choritos,
si	si	¿qué
quieres	quieres	les
~.	~.	dice?
[HS:E1	[HS:E1	Y
		Sí			Sí	es
~.	~.	que
		]			]	se
Huy	Huy	sientan
~,	~,	bien.
es	es	Bueno,
que	que	no,
eso	eso	bueno,
es	es	pues,
un	un	esto,
lío	lío	las
~.	~.	choritas,
[RISAS]	[RISAS]	pues
Bueno	Bueno	se
~,	~,	hace
mira	mira	el
~,	~,	cerdo,
¿~	¿~	al
no	no	personal
~?	~?	día,
Bueno	Bueno	seguido
~,	~,	también.
pues	pues	Y
~,	~,	luego,
esto	esto	pues,
~,	~,	se
los	los	pica,
chorizos	chorizos	para
~,	~,	mí,
pues	pues	para
se	se	dejarme
deshace	deshace	como
el	el	una
cerdo	cerdo	máquina,
al	al	que
~,	~,	se
pues	pues	me
es	es	te
al	al	cozy
día	día	Porque
siguiente	siguiente	hay
también	también	que
[HS:E1	[HS:E1	seguir
		[Asent]			[Asent]
~.	~.
		]			]
y	y
luego	luego
~,	~,
pues	pues
~,	~,
se	se
pica	pica
la	la
carne	carne
~,	~,
la	la
carne	carne
~,	~,
con	con
la	la
máquina	máquina
que	que
es	es
el	el
[A-Pau:	[A-Pau:
		chichiqui			chichiqui
		]			]
~,	~,
que	que
se	se
llama	llama
~.	~.
