estandar	dialectal	whisper
La	La	La
manteca	manteca	mantéca
[HS:E1	[HS:E1	es
		¿~			¿~	un,
Cómo	Cómo	las
~…	~…	mantécas
~?	~?	de
		]			]	cierdo,
se	se	el
~…	~…	intercijo
~,	~,	y
se	se	las
~…	~…	gorduras.
~|	~|	Todo
la	la	eso
manteca	manteca	se
son	son	hace
las	las	en
mantecas	mantecas	chicharros.
del	del	Esa
cerdo	cerdo
~,	~,
el	el
entresijo	entresijo
y	y
las	las
gorduras	gorduras
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
todo	todo
eso	eso
se	se
hacen	hacen
chicharros	chicharros
~,	~,
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
eso	eso
son	son
chicharros	chicharros
~,	~,
que	que
se	se
llaman	llaman
~.	~.
