estandar	dialectal	whisper
No	No	No,
pero	pero	pero
~,	~,	bueno,
bueno	bueno	otro
~,	~,	esto
o	o	y
a	a	siempre
otro	otro	y
esto	esto	luego
y	y	pues
siempre	siempre	salía,
~…	~…	solíamos
Y	Y	si
luego	luego	normalmente
pues	pues	a
había	había	suede
~,	~,	a
solíamos	solíamos	San
ir	ir	Albaíl.žaffer
normalmente	normalmente	que
a	a	tienes
Escoriaza	Escoriaza
~,	~,
al	al
baile	baile
~,	~,
[HS:E1	[HS:E1
		A			A
Escoriaza	Escoriaza
~,	~,
al	al
baile	baile
~.	~.
		]			]
al	al
baile	baile
~,	~,
que	que
había	había
baile	baile
~.	~.
[HS:E1	[HS:E1
		O			O
sea	sea
~,	~,
que	que
		]			]
