estandar	dialectal	whisper
[HCruz:	[HCruz:	y
		Sí			Sí	así,
~,	~,	para
pa	pa	mayos
mayo	mayo	nos
a	a	emastean.
San_Sebastián	San_Sebastián	Y
[HS:IE	[HS:IE	así,
		Muy			Muy	pues
bien	bien	estos
~.	~.	señores,
		]			]	los
y	y	chicas,
a-	a-	es
~,	~,	la
y	y	que
así	así	han
~,	~,	venido
pues	pues	de
estos	estos	Madrid
señores	señores	y
o	o	están
chicas	chicas	consultándome
~,	~,	con
¿~	¿~	sí,
verdá	verdá	para
~?	~?	que
~,	~,	no
que	que	tienen
han	han	conocimiento
venido	venido	de
de	de	lo
Madrid	Madrid	que
y	y	son
están	están	las
consultándome	consultándome	cosas
cositas	cositas	de
de	de	la
~…	~…
~,	~,
	
como	como
no	no
tienen	tienen
conocimiento	conocimiento
de	de
lo	lo
que	que
son	son
las	las
cosas	cosas
de	de
la	la
agricultura	agricultura
~.	~.
		]			]
