estandar	dialectal	whisper
Sí	Sí	Entonces,
~,	~,	sí,
sí	sí	en
~,	~,	aquel
en	en	no
aquellos	aquellos	es
tiempos	tiempos	tiempo
se	se	se
dominaba	dominaba	dominaba
más	más	más.
~,	~,	Los
a	a	poderes
los	los	saldría
padres	padres	y
~,	~,	cocharon
a	a	más
los	los	sus
hijos	hijos	misos,
~,	~,	nos
estabas	estabas	salía
más	más	del
sumiso	sumiso	pueblo
a	a	más
~…	~…	bien
Ah	Ah	en
~,	~,	nuestra
no	no	juventud.
~,	~,	Se
no	no	hacía
se	se	la
salía	salía	vida
del	del	aquí,
pueblo	pueblo	navía
más	más	de
bien	bien	ahí,
en	en	un
nuestra	nuestra	lovado,
juventud	juventud	se
~,	~,	oye
se	se	a
hacía	hacía	aquel
la	la	en
vida	vida	su
aquí	aquí	coche.
~,	~,	Y
no	no	los
había	había	hace
vehículos	vehículos	la
~.	~.	vida
Hoy	Hoy	aquí,
día	día	aquí,
tienen	tienen	en
su	su	el
coche	coche	chau
y	y	de
no	no	la
se	se	juventud.
hace	hace	En
la	la	el
vida	vida	fin
aquí	aquí	de
~.	~.	semana
Aquí	Aquí	se
en	en	la
~,	~,	agampan
en	en	por
Etxauri	Etxauri	la
la	la	vez,
juventud	juventud	se
el	el	las
fin	fin	hacía
de	de	triste
semana	semana	por
se	se	aquí
larga	larga	y
a	a	a
Pamplona	Pamplona	llegando
~,	~,	a
a	a	una
salas	salas	rara
de	de	la
fiesta	fiesta	noche
por	por	a
ahí	ahí	una
~.	~.	vez
Aquí	Aquí	nadie.
ya	ya	Tai
llegando	llegando	bro
una	una	fiscal
hora	hora	antes
de	de	de
la	la	la
noche	noche	hilera
~,	~,	te
ya	ya
no	no
ves	ves
nadie	nadie
~,	~,
la	la
juventud	juventud
los	los
bares	bares
~…	~…
[OTRAS-EM]	[OTRAS-EM]
