estandar	dialectal	whisper
El	El	si
agua	agua	está
~,	~,	la
si	si	grasa
está	está	fría,
~…	~…	pues
la	la	se
grasa	grasa	echa
~…	~…	muy
fría	fría	caliente
pues	pues	y
se	se	si
echa	echa	no,
muy	muy	a
caliente	caliente	la
~,	~,	misma
y	y	temperatura.
si	si	Así
no	no	es,
a	a	y
la	la	deslí
misma	misma	es
temperatura	temperatura	la
~.	~.	manteca
O	O	y
sea	sea	lo
~,	~,	hecha
si	si	en
~…	~…	una
deslíes	deslíes	temperatura
la	la	templada,
manteca	manteca	pues
y	y	es
lo	lo	la
echas	echas	agua
a	a	poco
~…	~…	más
una	una	o
temperatura	temperatura	menos.
templada	templada	¡Unsura!
pues	pues	ошибos
el	el	movibles
agua	agua	para
poco	poco	los
más	más	plusos
o	o	le
menos	menos	vienen,
~…	~…	un
de	de	manicuracer
caliente	caliente	hasta
~.	~.
