estandar	dialectal	whisper
[RISA]	[RISA]	Yo
Sí	Sí	estaba
~,	~,	por
bueno	bueno	allí,
~,	~,	había
pues	pues	un
yo	yo	base,
he	he	se
estao	estao	llamaba
por	por	un
allí	allí	comigo,
en	en	un
un	un	tal
~…	~…	de
bar	bar	Andrew,
~,	~,	en
había	había	la
allí	allí	que
un	un	era
bar	bar	que
se	se	vacía
~…	~…	los
~,	~,	molinos,
se	se	tercerilla,
llevaba	llevaba	entonces
mu	mu	lo
bien	bien
conmigo	conmigo
un	un
tal	tal
Alejandro	Alejandro
en	en
la	la
carretera	carretera
que	que
va	va
hacia	hacia
Los	Los
Molinos	Molinos
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Cercedilla	Cercedilla
to	to
~…	~…
~|	~|
yo	yo
to	to
eso	eso
lo	lo
conozco	conozco
~…	~…
[V-Mrm]	[V-Mrm]
