estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	pues
pues	pues	lo
lo	lo	comprábamos,
~…	~…	es
~,	~,	40
lo	lo	pesetas,
comprábamos	comprábamos	una
~,	~,	cosa
pues	pues	así,
cuarenta	cuarenta	por
pesetas	pesetas	entonces
~,	~,	vale,
una	una	en
cosa	cosa	barato,
así	así	que
~,	~,	comprábamos
porque	porque	del
entonces	entonces	servito,
valían	valían	lo
barato	barato	teníamos
[HS:E1	[HS:E1	verdad
		[Asent]			[Asent]	en
~.	~.	casa
		]			]	en
y	y	una
comprábamos	comprábamos	pocilca
el	el	y
cerdito	cerdito	el
~,	~,	chavas
lo	lo	verdad
teníamos	teníamos	le
~,	~,	cocía
¿~	¿~	salvo,
verdá	verdá	a
~?	~?	ser
~,	~,	un
en	en	poco
casa	casa	de
~,	~,	remolacho,
en	en	un
una	una	poco
pocilga	pocilga	patata,
y	y	pequeña
le	le	de
echabas	echabas	las
~,	~,	que
¿~	¿~	quedaban
verdá	verdá	pequeñas,
~?	~?	cuando
~,	~,	las
le	le	arrancabas
cocías	cocías	para
algo	algo	comer
al	al	y
cerdo	cerdo	después
~,	~,	ya
un	un	iba
poco	poco	haciendo
de	de	el
remolacha	remolacha	cucho,
~,	~,	oca
un	un	poco
poco	poco	por
patata	patata	cidad,
pequeña	pequeña	y
de	de	en
las	las	lo
que	que	llamado,
quedaban	quedaban	eso
pequeñas	pequeñas	lo
de	de	teníamos
cuando	cuando	quizás
las	las	a
arrancabas	arrancabas	lo
~,	~,	mejor
[HS:E1	[HS:E1	nueve
		[Asent]			[Asent]	meses,
~.	~.	el
		]			]
pa	pa
comer	comer
y	y
~…	~…
~,	~,
[TOS]	[TOS]
y	y
después	después
ya	ya
iba	iba
~…	~…
~,	~,
iba	iba
haciendo	haciendo
el	el
cucho	cucho
más	más
poco	poco
a	a
poco	poco
~,	~,
pues	pues
[A-PIn:	[A-PIn:
		s'iba			s'iba
		]			]
haciendo	haciendo
ya	ya
mayor	mayor
~,	~,
eso	eso
lo	lo
teníamos	teníamos
quizás	quizás
a	a
lo	lo
mejor	mejor
nueve	nueve
meses	meses
~…	~…
~,	~,
el	el
cucho	cucho
~.	~.
