estandar	dialectal	whisper
Pues	Pues	Pues
ahora	ahora	ahora
no	no	no
sé	sé	se
si	si	estaría
estaría	estaría	una
una	una	hora,
hora	hora	ahora
~,	~,	una
hora	hora	hora,
y	y	a
media	media	una
~,	~,	hora
porque	porque	y
tiene	tiene	media.
que	que	Porque
tener	tener	tiene
el	el	que
pan	pan	tener
como	como	el
~…	~…	palco
si	si	o
entraba	entraba	si
aire	aire	entraba
frío	frío	aire,
o	o	frío,
lo	lo	lo
que	que	que
sea	sea	sea,
~,	~,	pues
pues	pues	no
no	no	se
se	se	levantaba
levantaba	levantaba	el
el	el
pan	pan
~.	~.
