estandar	dialectal	whisper
Sí	Sí	de
~,	~,	la
~¡~	~¡~	misma
hombre	hombre	decida
~!	~!	y
[RISAS]	[RISAS]	algún
Y	Y	ya
~…	~…	se
Pero	Pero	han
ahora	ahora	falado,
ya	ya	se
no	no	han
~,	~,	falado
son	son	y
así	así	se
~.	~.	lluvan
[A-Inn]	[A-Inn]	también,
es	es	ya
que	que	de
los	los	de
curas	curas	a
tampoco	tampoco	mil
son	son	no
~,	~,	se
¿~	¿~	lo
eh	eh	decían.
~?	~?	¿Cómo?
Porque	Porque	¿A
ahora	ahora	usted
coge	coge	qué?
un	un	A
cura	cura	mí
y	y	no,
se	se	a
va	va	mí
con	con	no,
los	los	a
chicos	chicos	mí
~,	~,	no,
con	con	a
los	los	que
jóvenes	jóvenes	algunos
de	de	se
su	su	marcharon
tiempo	tiempo	de
~,	~,	la
y	y	decida
se	se	y
va	va	lo
aquí	aquí	visto
y	y	en
se	se	marcha
va	va	se
allá	allá	le
~,	~,	decían
igual	igual	porque
va	va	no
a	a	hablar,
un	un	el
baile	baile	libro
que	que	del
va	va	banco
a	a	es
la	la	el
cantina	cantina	trasero
~,	~,	que
que	que	se
va	va
~…	~…
a	a
la	la
iglesia	iglesia
~.	~.
[A-PIn:	[A-PIn:
		Es			Es
		]			]
otra	otra
forma	forma
~,	~,
porque	porque
es	es
que	que
en	en
la	la
iglesia	iglesia
~:	~:
«~	«~
~¡~	~¡~
Eh	Eh
~!	~!
~¡~	~¡~
Esos	Sos
de	de
~|	~|
que	que
se	se
callen	callen
~!	~!
~»	~»
~.	~.
~¡~	~¡~
Llamaba	Llamaba
la	la
atención	atención
en	en
la	la
misma	misma
iglesia	iglesia
~!	~!
