estandar	dialectal	whisper
|T13|	|T13|	Entonces,
Entonces	Entonces	en
~,	~,	casa,
en	en	se
casa	casa	voy
~.	~.	a
[HS:E1	[HS:E1	contar
		[Asent]			[Asent]	un
~.	~.	caso
		]			]	que
Sos	Sos	me
voy	voy	pasó
a	a	a
contar	contar	mirar
un	un	primera
caso	caso	vez,
que	que	y
me	me	yo
pasó	pasó	no
a	a	tengo
mí	mí	nada
la	la	más
primera	primera	que
vez	vez	yo
~.	~.	no
Si	Si	sé
yo	yo	cómo
no	no	vivo
tengo	tengo	en
na	na	este
más	más	mundo,
que	que	y
~…	~…	ya,
[HS:E1	[HS:E1	mi
		[Asent]			[Asent]	mujer,
~.	~.	el
		]			]	primer
Yo	Yo	chico
no	no	que
sé	sé	tuvimos,
cómo	cómo	fue
vivo	vivo	el
en	en	30
este	este	de
mundo	mundo	enero
yo	yo	del
ya	ya	36,
~.	~.	el
Mi	Mi	primer
mujer	mujer	chico,
~,	~,	y
el	el	no
primer	primer	había
chico	chico	lo
que	que	más
tuvimos	tuvimos	si
~,	~,	el
fue	fue	médico
el	el	de
treinta	treinta	cabeza
de	de	era.
enero	enero	Se
del	del	puso
36	36	mola
~,	~,	el
[HS:E1	[HS:E1	asunto,
		[Asent]			[Asent]	vino
~.	~.	otro
		]			]	médico
el	el	de
primer	primer	cemico,
chico	chico	dos,
~,	~,	tuve
[R-Ind]	[R-Ind]	detrás
y	y	un
no	no	especialista
había	había	que
na	na	me
más	más	costó
que	que	entonces,
el	el	700
médico	médico	y
de	de	pico
cabecera	cabecera	pesetas,
~,	~,	700
se	se	y
puso	puso	pico,
mal	mal	entonces
el	el	¿eh?
asunto	asunto	Gracias
~,	~,	a
vino	vino	Dios,
otro	otro	nunca
médico	médico	me
de	de	ha
Cevico	Cevico	faltado,
~,	~,	no
dos	dos	puedo
~,	~,	seguir
tuve	tuve	bien
que	que	alto
traer	traer	y
un	un	bien
especialista	especialista	claro,
~,	~,	no
que	que	me
me	me	ha
costó	costó	faltado
entonces	entonces	nunca
setecientas	setecientas	nada,
y	y	no
pico	pico	he
pesetas	pesetas	debido
~,	~,	ni
setecientas	setecientas	he
y	y	debo
pico	pico	nada
~,	~,	nadie,
entonces	entonces	desde
~,	~,	que
¿~	¿~	me
eh	eh	casan,
~?	~?	no
Gracias	Gracias	he
a	a	debido
Dios	Dios	una
nunca	nunca	perra
me	me	nadie,
ha	ha	ni
faltao	faltao	la
lo	lo	he
puedo	puedo	debido
decir	decir	ni
bien	bien	la
alto	alto	debo,
y	y	y
bien	bien	no
claro	claro	me
no	no	faltan
me	me	cinco,
ha	ha	ni
faltao	faltao	mil
nunca	nunca	pesetas
nada	nada	para
~,	~,	decirlo
no	no	más
he	he	claro.
debido	debido	El
ni	ni	primer
debo	debo	chico
nada	nada	no
a	a	le
nadie	nadie	pudo
~.	~.	sacar,
[HS:E2	[HS:E2	no
		[Asent]			[Asent]	le
~.	~.	pudo
		]			]	sacar,
Desde	Desde	le
que	que	cortaron
me	me	un
he	he	brazo
casao	casao	de
no	no	intro,
he	he	se
debido	debido	tiró
una	una	dos
perra	perra	meses
a	a	la
nadie	nadie	mujer
~,	~,	a
ni	ni	la
la	la	cama,
he	he	aquí
debido	debido	tenía
ni	ni	la
la	la	cama,
debo	debo	aquí
y	y	tenía
no	no	la
me	me	cama,
faltan	faltan	yo
cinco	cinco	solo
duros	duros	cuidándola,
[HS:E1	[HS:E1	tenía
		[Asent]			[Asent]	aquí
~.	~.	la
		]			]	otra
[HS:E2	[HS:E2	bajada,
		[Asent]			[Asent]	tenía
~.	~.	una
		]			]	hermana,
ni	ni	si
mil	mil	venía
pesetas	pesetas	aquí
[HS:E2	[HS:E2	y
		[Asent]			[Asent]	me
~.	~.	llevaba
		]			]	una
pa	pa	hermana
decirlo	decirlo	dilla,
más	más	no
claro	claro	la
~.	~.	podía
El	El	dejar,
primer	primer	todo
chico	chico	me
~,	~,	lo
no	no	rebordía,
le	le	todo
pudo	pudo	me
sacar	sacar	lo
~,	~,	bañó,
[HS:E1	[HS:E1	cosa
		[Asent]			[Asent]	mala,
~.	~.	pasó,
		]			]	se
no	no	puso
le	le	bien,
pudo	pudo	el
sacar	sacar	médico
~.	~.	me
Le	Le	dijo,
cortaron	cortaron	prepara
un	un	tener
brazo	brazo	que
dentro	dentro	una
~…	~…	mujer,
[HS:E1	[HS:E1	no
		[Asent]			[Asent]	se
~.	~.	cuida,
		]			]	como
[HS:E2	[HS:E2	no
		[Asent]			[Asent]	se
~.	~.	cura,
		]			]	fíjate,
Se	Se	yo
tiró	tiró	pensaba
dos	dos	en
meses	meses	mi
la	la	balal,
mujer	mujer	la
en	en	hermana,
la	la	de
cama	cama	miedo,
~,	~,	bueno,
[HS:E1	[HS:E1	total
		Pobrecilla			Pobrecilla	la
~.	~.	mujer
		]			]	se
aquí	aquí	reízo,
~,	~,	se
aquí	aquí	puso
tenía	tenía	bien,
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	a
~.	~.	esto
		]			]	fue
la	la	el
cama	cama	36,
~,	~,	cuando
[HS:E1	[HS:E1	eso
		[Asent]			[Asent]	y
~.	~.	el
		]			]	18
aquí	aquí	de
tenía	tenía	julio
la	la	está
cama	cama	ya
~,	~,	el
yo	yo	movimiento,
solo	solo	ya
cuidándola	cuidándola	la
~,	~,	mujer
tenía	tenía	la
que	que	dejen
ir	ir	donde
al	al	se
trabajar	trabajar	necasa,
~,	~,	colmar
[V-Ljn]	[V-Ljn]	de
tenía	tenía	cuatrocientas
una	una	pesetas,
hermana	hermana	yo
~,	~,	me
si	si	fui
venía	venía	a
aquí	aquí	la
me	me	guerra
llevaba	llevaba	con
una	una	tres
hermana	hermana	pesetas
de	de	en
ella	ella	el
~,	~,	bolso,
