estandar	dialectal	whisper
Aquí	Aquí	aquí
lo	lo	lo
que	que	que
hacían	hacían	hacían
es	es	es
que	que	que
si	si	si
se	se	se
echaba	echaba	echaba
un	un	un...
~…	~…	bueno,
bueno	bueno	no
~,	~,	se
ahora	ahora	ve
también	también	o
lo	lo	no.
hacen	hacen	Si
~:	~:	se
si	si	echaba
se	se	un...
echa	echa	un
un	un	chico
~,	~,	de
un	un	aquí
chico	chico	una
de	de	novia
aquí	aquí	de
una	una	fuera,
novia	novia	cuando
de	de	viene
fuera	fuera	la
~,	~,	meta
cuando	cuando	no,
viene	viene	sino
~,	~,	que
la	la	no
meten	meten	se
al	al	lo
pilón	pilón	pretene
[R-Inf]	[R-Inf]	la
y	y	la.
si	si	No,
no	no	no
que	que	se
se	se	lo
lo	lo	pretene
pregunten	pregunten	la
a	a	la.
la	la	¿A
~,	~,	ti
se	se	no
lo	lo	te
pregunten	pregunten	echaron?
a	a	¿Y
la	la	quépie
[RISAS]	[RISAS]	fueron
		a
Anonimizado	Anonimizado
	
~.	~.
[RISAS]	[RISAS]
¿~	¿~
A	A
ti	ti
no	no
te	te
echaron	echaron
~?	~?
