estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	pues
pues	pues	yo,
yo	yo	como
como	como	con
con	con	los
los	los	niños,
niños	niños	nunca
nunca	nunca	fui
fui	fui	en
a	a	la
la	la	escuela,
escuela	escuela	pues
~,	~,	el
pues	pues	igual,
igual	igual	exactamente
~,	~,	igual.
igual	igual	Sí,
~,	~,	bueno,
exactamente	exactamente	aprendí
igual	igual	ese
~.	~.	tatecismo,
Sí	Sí	aprendí
bueno	bueno	ese
~,	~,	bueno,
aprendías	aprendías	sabes,
el	el	las
catecismo	catecismo	cuatro
aprendías	aprendías	reglas,
~…	~…	era
~,	~,	el
bueno	bueno	que
~,	~,	nos
¿~	¿~	coma
no	no	hora,
sabes	sabes	claro,
~?	~?	con
~,	~,	las
las	las	tistejais,
cuatro	cuatro	pero
reglas	reglas	de
~,	~,	aquella
era	era	iba
lo	lo	a
que	que	ser
~,	~,	las
era	era	14
lo	lo	años
que	que	y
~|	~|	esa
no	no	Pinejo
es	es	de
como	como	escuela,
ahora	ahora	sensory,
~,	~,	pues
claro	claro	bueno,
que	que	moist,
ahora	ahora	pero
estudiáis	estudiáis	que
~.	~.	no
Pero	Pero	se
de	de	disfrue
aquella	aquella	de
ibas	ibas	respondir,
a	a	no
la	la	se
escuela	escuela	se
y	y	son
a	a	directos
los	los	de
catorce	catorce	inverse.
años	años	Y
ya	ya	Навaka
salías	salías	no
de	de	hacer
la	la	un
escuela	escuela	coincid
~,	~,	sellers
¿~	¿~	que
sabes	sabes	todos
 	 	les
 	 	responden,
 	 	todosして
 	 	en
 	 	los
 	 	que
 	 	no
 	 	mise
 	 	en
 	 	هذا
