estandar	dialectal	whisper
no	no	el
~,	~,	almobrote
no	no	tiene
~.	~.	que
Pero	Pero	ser
~…	~…	el
ya	ya	queso
hoy	hoy	de
no	no	un
 	 	año
 	 	para
 	 	otro
 	 	para
 	 	que
 	 	te
 	 	ralle
 	 	bien
 	 	el
 	 	queso
 	 	y
 	 	después
 	 	hace
 	 	el
 	 	almobrote
 	 	porque
 	 	si
 	 	va
 	 	a
 	 	ser
 	 	con
 	 	un
 	 	peso
 	 	tierno,
 	 	una
 	 	almobrote
 	 	no
 	 	te
 	 	sirve
 	 	porque
 	 	se
 	 	te
 	 	queda
 	 	eso
 	 	tiene
 	 	que
 	 	ser
 	 	el
 	 	queso
 	 	que
 	 	te
 	 	ha
 	 	bien
 	 	durito,
 	 	que
 	 	tu
 	 	cuas
 	 	al
 	 	rallado
 	 	no
 	 	salga
 	 	el
 	 	queso,
 	 	se
 	 	quiere
 	 	sentar
 	 	usted
 	 	aquí
 	 	también,
 	 	tranquila,
 	 	pero
 	 	ya
 	 	hoy
 	 	no.
