estandar	dialectal	whisper
Sí	Sí	En
~,	~,	los
sí	sí	años
~.	~.	60
En	En	vinieron
los	los	mucha
años	años	gente
sesenta	sesenta	de
vinieron	vinieron	Andalucía,
mucha	mucha	pero
~…	~…	estaban
gente	gente	unos
de	de	años
Andalucía	Andalucía	aquí,
~,	~,	después
aquí	aquí	se
~.	~.	iban
[HS:E1	[HS:E1	a
		[Asent]			[Asent]	Sabadell,
~.	~.	Tarrasa,
		]			]	por
Pero	Pero	entonces
~…	~…	el
estaban	estaban	industria
unos	unos	textil
años	años	pedía
aquí	aquí	mucha
y	y	mano
después	después	de
se	se	obra.
iban	iban	Aquí
a	a	era
~…	~…	como
Sabadell	Sabadell	de
~,	~,	Puente,
Tarrasa	Tarrasa	vivieron
~,	~,	unos
porque	porque	cuantos
entoces	entoces	años
el	el	aquí,
~…	~…	mejor
~,	~,	alguno,
el	el	habían
~…	~…	trabajado
~,	~,	gente
la	la	en
industria	industria	Calaf,
textil	téxtil	porque
pues	pues	había
[OTRAS-EM]	[OTRAS-EM]	fábricas
pedía	pedía	de
mucha	mucha	cerámica,
mano	mano	en
de	de	Bóbulas,
obra	obra	pero
~…	~…	muchos
Y	Y	fueron
~…	~…	más
~,	~,	allá,
y	y	fueron
~,	~,	Tarrasa,
bueno	bueno	Sabadell
~,	~,	igualada,
y	y	si
se	se	tuvieron
~,	~,
se	se
~,	~,
aquí	aquí
era	era
como	como
de	de
~,	~,
de	de
puente	puente
~.	~.
Vivían	Vivían
unos	unos
cuantos	cuantos
años	años
aquí	aquí
~,	~,
a	a
lo	lo
mejor	mejor
[A-PIn:	[A-PIn:
		alguno			alguno
		]			]
habían	habían
trabajado	trabajado
gente	gente
en	en
Calaf	Calaf
porque	porque
había	había
~…	~…
fábricas	fábricas
de	de
cerámica	cerámica
~,	~,
[L-Otra:	[L-Otra:
		bòbilas			bòbilas
		]			]
~,	~,
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~.	~.
		]			]
y	y
~…	~…
Pero	Pero
muchos	muchos
fueron	fueron
más	más
allá	allá
~,	~,
fueron	fueron
Tarrasa	Tarrasa
~,	~,
Sabadell	Sabadell
~,	~,
Igualada	Igualada
~,	~,
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~.	~.
		]			]
sitios	sitios
grandes	grandes
~.	~.
