estandar	dialectal	whisper
No	No	todos
~,	~,	ayudaran
todos	todos	a
~,	~,	lo
todos	todos	que
a	a	se
ayudar	ayudar	ha,
a	a	cuando
lo	lo	se
que	que	mataba
sea	sea	aterdo,
~.	~.	todos
Cuando	Cuando	se
se	se	ponían
mataba	mataba	allí,
cerdo	cerdo	hemos
~,	~,	poníamos
todos	todos	los
se	se	unos
ponían	ponían	limpeanos,
allí	allí	las
~,	~,	citas,
mos	mos	los
poníamos	poníamos	otros
~.	~.	recortaban,
Los	Los	ya
unos	unos	te
limpiábamos	limpiábamos	digo,
las	las	los
tripas	tripas	huesos
~,	~,	de
los	los	la
otros	otros	carne
recortaban	recortaban	magra,
~,	~,	los
ya	ya	otros
te	te	se
digo	digo	cuidaban
~,	~,	de
los	los	la
huesos	huesos	caldera
de	de	que
la	la	estaba
carne	carne	erbiendo
magra	magra	todos
~,	~,	los
los	los	dos
otros	otros	o
se	se	dos
cuidaban	cuidaban	más
de	de	interiores
la	la	y
caldera	caldera	nos
que	que	repartían,
estaba	estaba	no
herviendo	herviendo	cambié,
todos	todos	repartiría,
los	los	le
trozos	trozos	sabía
más	más	cada
interiores	interiores	uno
~.	~.	lo
[HS:E1	[HS:E1	que
		[Asent]			[Asent]	tenía
~.	~.	que
		]			]	hacer,
Y	Y	y
~…	~…	bueno,
sí	sí	que
nos	nos	era
repartíam-	repartíam-	no
~,	~,	eso
no	no	que
cabía	cabía	venden
repartir	repartir	a
~,	~,	favoredo,
ya	ya
sabía	sabía
cada	cada
uno	uno
lo	lo
que	que
tenía	tenía
que	que
hacer	hacer
~.	~.
Sí	Sí
~,	~,
sí	sí
~,	~,
muy	muy
bien	bien
~.	~.
Y	Y
~,	~,
bueno	bueno
~,	~,
pero	pero
no	no
es	es
lo	lo
que	que
venden	venden
ahora	ahora
~,	~,
no	no
~.	~.
