estandar	dialectal	whisper
No	No	No,
~,	~,	hoy
hoy	hoy	lo
lo	lo	que
que	que	se
se	se	com...
come	come	No,
~…	~…	es
no	no	lo
~,	~,	que
eso	eso	quiere
~,	~,	decir,
lo	lo	claro,
que	que	antes
quiere	quie	de
decir	decir	comía,
es	es	tú
~,	~,	te
claro	claro	comien,
~,	~,	pote
antes	antes	carvan,
se	se	seguieron,
comía	comía	pote
~…	~…	carvanzo,
~|	~|	estaba
tú	tú	buenísimo,
te	te	y
comías	comías	ahora
un	un	tú
potaje	potaje	con
de	de	un
garbanzos	garbanzos	pote
y	y	carvanzo,
era	era	¿no
un	un	saben?
potaje	potaje	Yo
de	de	no
garbanzos	garbanzos	sé,
y	y	yo
estaba	estaba	no
buenísimo	buenísimo	sé,
~.	~.	porque
Y	Y	se
ahora	ahora	la
tú	tú	hizo,
con	con	la
un	un	salió
potaje	potaje	a
de	de	la
garbanzos	garbanzos	que
no	no	mi
sabes	sabes	padre
~…	~…	se
[R-Anm]	[R-Anm]	enraba,
yo	yo	dejaba
no	no	que
sé	sé	yo
~,	~,	era
yo	yo	la
no	no	blanca,
sé	sé	esa
por	por	la
qué	qué	ponía
será	será	a
eso	eso	tu
~.	~.	la
Las	Las	comida,
habichuelas	habichuelas	es
que	que	que
mi	mi	conmín
padre	padre	pote
sembraba	sembraba	y
~,	~,	se
esas	esas	daba
habichuelas	habichuelas	que
blancas	blancas	bueno,
~,	~,	y
esas	esas	esto
las	las	con
ponías	ponías	un
tú	tú	pote
en	en	y
la	la	no
comida	comida	se
y	y	puede
te	te	comer
comías	comías	de
un	un	mala
potaje	potaje	que
eso	eso	te
daba	daba	dan,
gloria	gloria	no
~,	~,	se
[A-Inn]	[A-Inn]	le
un	un	llaban,
potaje	potaje	porque
y	y	no
no	no	harésele,
se	se	y
pueden	pueden	todo
comer	comer	abono
de	de	o
malas	malas	otro,
que	que	lo
están	están	otro,
~.	~.	pero
No	No	antes
se	se	no
le	le	se
echaba	echaba	le
na	na	llaban,
~,	~,	se
porque	porque	enraban
no	no	así,
~…	~…	ahí
[OTRAS-EM]	[OTRAS-EM]	lo
ahora	ahora	que
se	se	se
le	le	le
echa	echa	llaban,
estos	estos	soletita,
abonos	abonos	el
~,	~,	agua
lo	lo	y
otro	otro	el
~,	~,	to,
lo	lo	y
otro	otro	punto,
~,	~,	y
pero	pero	todo
antes	antes	que
no	no	tú
se	se	comiera,
les	les	más
echaba	echaba	tanque,
na	na	todo,
~:	~:	me
se	se	amazaba,
sembraba	sembraba	hoy
~,	~,	cuando
nacía	nacía	los
~,	~,	línguos
y	y	me
lo	lo	dicen
que	que	como
se	se	anoscen,
le	le	me
echaba	echaba	amaba
era	era	a
la	la	mí,
zoletita	zoletita	no
~,	~,	a
el	el	mi
agua	agua	no
~,	~,	era,
y	y	que
el	el	se
sol	so	estaba,
y	y	no
punto	punto	lo
~,	~,	quiero
y	y	que
to	to	se
lo	lo	parezca,
que	que	luego
tú	tú	me
comías	comías	va
era	era	a
~…	~…	decir,
[OTRAS-EM]	[OTRAS-EM]	tú
más	más	me
sano	sano	quede
que	que	tanta,
to	to	si,
~.	~.	tanta
Se	Se	tienda,
amasaba	amasaba	tienes
~.	~.	la
Hoy	Hoy	buena,
~,	~,	tú
cuando	cuando	patien,
los	los	tú
niños	niños	patien,
me	me	tú
dicen	dicen	patien,
~,	~,	no
como	como	digo,
anoche	anoche	mi
~:	~:	madre
«~	«~	amazaba,
Mamá	Mamá	tenía
~»	~»	su
~,	~,	voz,
a	a	¿no?
mí	mí	y
no	no	de
~,	~,	mi
a	a	motilgo
mi	mi	que
~…	~…	teníamos
nuera	nuera	nosotros
~,	~,	lo
«~	«~	molían,
que	que	y
ese	ese	así
pan	pan	en
no	no	el
lo	lo	pan,
quiero	quiero	que
que	que	lo
ese	ese	hacían
pan	pan	mi
es	es	madre,
de	de	y
ayer	ayer	yo
~»	~»	también
~.	~.	lo
Digo	Digo	ayudaba,
~:	~:	no
«~	«~	me
¿~	¿~	duele
Me	Me	a
vas	vas	ver
a	a	a
decir	decir	mayor
tú	tú	silla,
a	a	me
mí	mí	metí
que	que	en
el	el	el
pan	pan	pan,
es	es	si
de	de	duraba
ayer	ayer	una
~?	~?	semana,
Si	Si	pues
el	el	se
pan	pan	tantaba
está	está	un
tierno	tierno	buen
~»	~»	nudo,
~.	~.	un
Dice	Dice	tono
